A,B
"[0.01672724499118, 1.05209208552816, -0.91811735901538, 0.63779165751004, -1.29601526619136, -0.4487553406436, -0.20976404101867, 1.1553397599934, -1.01754807906155, 0.71280172912415, -0.59570348577022, 0.21078938081278, -0.0420914938141, 0.11566849456774, -0.213149147149, -0.17976893989483, -0.37098648440095, -0.84323043906525]",22
"[-0.26162634000753, 1.48680965637254, -0.1001682626047, 1.22217467531704, -0.56734877931231, -0.42037467162859, -0.68829636591848, 0.45998272535338, -0.62284686833834, 0.81627179832838, -1.15120707511346, -0.50637711736099, 0.13305009857124, 0.83328800688853, -0.5096493866437, -0.04159640869796, 0.36272204410479, -0.04608058505149]",20
"[-0.26161469893964, 1.48682628248224, -0.10015595614964, 1.22216411380089, -0.56736092531078, -0.42037719265544, -0.68828686383303, 0.45998968156047, -0.6228530387776, 0.8162723628537, -1.15120813871013, -0.50638081839265, 0.13304189432608, 0.83330118850187, -0.50964172509357, -0.0415404273312, 0.36274047406666, -0.04609008385601]",20
"[0.60972094282737, 1.25094607171827, -0.59907891077512, 1.69644789871529, -0.72749339569458, -0.08896687769861, -0.55682799690129, 0.77726652142553, -1.52439316502975, 0.55250602124225, -0.54568506992369, -0.14106769582273, -0.68683281720027, 0.56821949723799, -0.54993283636497, 1.47960940886999, -0.67240094110447, -0.77547612402719]",20
"[0.4747115507101, 2.11092878065349, -0.03009706848847, 0.72226195593242, -0.81925855628421, -0.34411469091984, -0.51647990773913, 0.59371160990895, -0.815542238066, 0.82155166260754, -1.05610262459302, -0.370060519526, -0.82736394950827, 0.57431316270919, -0.22426149064237, 1.75483759262647, -0.41826333006205, -0.89711184410336]",28
"[-0.28180935468657, 0.61830717126005, -0.75720929463369, 0.18010845739558, 0.49935773152298, 0.36884782198368, 0.00104737297035, 0.74174375681627, -1.61423365249278, 0.26372346435417, -0.51970764089437, 0.0184682034917, -0.51200294188561, 1.28252894905402, 0.00286442225842, 1.36900047255829, -0.46424458350055, -0.42723365647714]",40
"[-0.35878534989084, 0.53216818594326, -0.18173919139723, 0.06733322384593, 0.04514565708064, -0.07972996871832, -0.35382686933231, 0.39522512695539, -0.8355017302361, 0.88654312867339, -0.99468547389999, -0.64062599693469, -1.40994140836847, 0.64092532282135, -0.74773838778108, 1.15276223149212, -0.02125334897891, -0.23010582223857]",10
"[0.17996154712508, 1.31970111998634, 0.77065570175218, 0.5667956866077, -0.88529480944702, -1.09374879849225, 0.31012330896502, 0.99880962578641, -1.58747827067646, 0.83020702621165, -0.49978014149819, -0.59948168773352, -0.35036855631447, 1.01209893834126, -0.56189859869842, 1.70992832085042, -0.46793524773213, -0.58619800449278]",20
"[0.45255141791404, 1.25280036829793, -0.65735543496838, 1.84583754349494, -0.52448873690059, 0.12539908226763, 0.20231879434086, 1.11667166364817, -1.29346304372549, 0.70753723653833, -0.49154587888663, -0.79638424024173, -0.67977231304124, 1.21341682017719, -0.01250539664538, 1.26953635030335, -0.56489835049719, -0.36819590878223]",28
"[-0.00032669686605, 1.03450625101052, -0.92104388667223, 0.66344658723616, -1.2840573000817, -0.44467065905204, -0.58352530375998, 1.15710917889794, -0.5700709080188, 0.5668289478454, -0.60505794294232, -0.00953533330991, 0.02488394753666, 0.05632402916371, -0.04637905283107, 1.01871384427908, -0.7655939627547, -1.3355811297059]",72
"[0.94756422836636, 1.82924403400067, -0.44176187324242, 1.04246816638026, -0.73935798336185, -0.5943471613826, 0.24639455590447, 1.10829825944649, -1.57035493425815, 0.78658327888159, -0.42770579694317, -0.76950459883466, -0.18775906508773, 1.27878095460719, -0.50564651197749, 1.88514564795105, 0.38636163196606, -1.28502015453543]",18
"[0.37392730257691, 2.03359171419344, -0.22577098796483, 0.33273543404475, -0.47406366445846, -0.12796128077716, 0.34667117946972, 1.51793178003549, -0.40499399196762, 0.70003095178926, -0.86687306198654, -0.37949781206904, -0.60984515542835, 1.57055242797986, -0.04800144499781, 0.73708950996281, 0.14593893457031, 0.01913074444722]",34
"[-0.14843251393478, -0.27620142171779, 0.02838335784423, -0.22362628865944, 0.13398317966046, 0.12832638563342, -0.06166264881523, -0.18785414444193, 0.26146593450469, -0.15160322350247, 0.05839058213692, 0.01227963993757, 0.14711764026975, -0.00501157483596, 0.11726496028964, -0.14202523402437, -0.1460230241568, 0.05515428115316]",18
"[0.22422253018246, 1.11542071072698, -1.61437502412626, 0.32672970387841, -0.03985702542985, -0.12103339311038, 0.06689145505905, 0.28001879145301, -0.10972763112718, -0.00102483094303, 0.115882353987, -0.44846096622055, -0.6840170287815, 0.97267857163033, 0.2095720429244, 1.58544782496226, -0.58254552997747, -0.71791201869894]",32
"[-0.17514749395787, -0.04164654129597, 0.01190903717563, 0.67836662121263, -0.07357697880953, -0.25055929979184, -0.17592123954408, 1.11485846168622, -1.01117279967574, 0.61740016489623, -0.28836861134316, 0.38073057591604, -0.05430483168172, 0.18447047630006, -0.33402523077278, -0.21865581905377, -0.42313204556566, -0.89725234417994]",26
"[-0.60127975420891, 1.34557134462962, -0.62868260944327, 0.55875431617768, -0.12748146353252, 0.10647483578302, -0.06461249045771, 0.31834510066868, -1.69422637882295, -0.02322863023852, -0.32223873821729, 0.01626518471201, -0.17995345497432, 1.25987193700362, -0.50336953031931, 1.79208587487178, 0.33477789822771, -1.32781608887531]",20
"[0.47471490804479, 2.11092026296213, -0.03009897804812, 0.7222627605009, -0.81925753134678, -0.34411686893761, -0.51647535078019, 0.59370901964186, -0.81555038347173, 0.82154943891241, -1.05609932124819, -0.37006828000666, -0.82736393177738, 0.57431965890188, -0.22426471334053, 1.75483854610631, -0.41825404274798, -0.89710789581204]",28
"[-0.55208637393253, 0.94539503569106, -0.56216342095844, -0.04319679109772, 0.16148600518216, 0.08161326883815, 0.46577824867741, 0.9965247354423, -1.48028148764295, 0.50529805131048, -0.18239951740788, -0.10525631798903, -0.74904260074815, 0.27383150203513, -0.35981891645555, 1.64948094858776, -0.61305115878431, -0.9775602019032]",18
"[0.14640517000782, 1.9632893463198, 0.07594635394246, 0.87500287415485, -0.71060334382661, -0.35562339029104, -0.37893995309537, 0.40552177923903, -0.9205632704222, 0.73059525558855, -1.20864886213708, -0.53643802317688, -0.78389355888279, 0.76809166984008, 0.16021115634184, 1.69530192220204, -0.4996246107164, -0.83860389857781]",30
"[0.1191259398143, 1.01030737641002, -0.27810150256099, 0.42207494180587, -0.24282154873915, -0.26726634188405, -0.76664622382069, -0.11870292037617, -0.46909807797314, 0.83453553968654, -1.51135343026408, -0.46798560299571, -1.07066070527351, 0.79408524197792, -0.7103047595269, 1.28694527245532, 0.22692051694613, -0.5388090864953]",8
"[-0.07618073156988, 1.50370495067288, 0.22352838901935, 1.21037426210698, -0.64959171006106, -0.63466354129513, -0.06087376720808, 0.31043926532605, -1.77533092667451, -0.01205051944598, -0.29640740077402, 0.05541175770134, -0.17607225696276, 1.26111583793273, -0.50454723808635, 1.80453390285895, 0.34467116970702, -1.33361270881647]",20
"[0.45255397382063, 1.25280443619066, -0.6573561812797, 1.84583515117086, -0.52448867084107, 0.12540272309964, 0.20231530108066, 1.11667021398596, -1.29345742751473, 0.70753974375833, -0.49154660778869, -0.79638739305824, -0.67976391545061, 1.21341327928475, -0.01250689583874, 1.26953762960263, -0.5648925497632, -0.36819831231339]",28
"[0.44716028909814, 0.33779811909992, -0.13523748463391, 1.40730529825254, -0.68053194571396, -0.74150104145885, 0.01429858981136, 0.09500154942153, -2.03543988555884, -0.18728925205128, -0.421039539289, -0.02974417714019, -0.49282515287648, 1.21518253311265, -0.27443413998304, 1.07315111854376, -0.4639954234412, -0.59035187408442]",42
"[0.04198440842001, 1.58981511946858, -1.16942527752139, -0.01748329032253, -1.1807134253673, -0.12982328501942, -0.47214624779094, 1.27968120248883, -0.67979889616696, 0.40400893548952, -0.61534706446738, -0.08148819234735, -0.09438774587895, 0.37788672428271, -0.29753539672015, 0.1565867197634, -0.30179397623344, -0.86880888823658]",28
"[0.95775927128037, 1.79173856587151, -0.41941552863504, 1.10811168943636, -0.83168410725803, -0.36573541292387, 0.31179948944962, 1.03745835052062, -1.54351359552268, 0.83130588478649, -0.40260688867, -0.8720499854827, -0.15841403583681, 1.27603703506699, -0.50664527729655, 1.84355570820113, 0.38319801591222, -1.35359689105799]",36
"[0.60987264557717, 0.93904801908547, -0.6936046708538, 1.10909603365094, -1.31978704802323, -0.63284183953276, 0.37201165136724, 0.37539013053556, -0.15392235399965, 0.44410747434146, 0.56553829098227, -0.54386182738346, 0.04522045104185, 1.09847670716797, -1.03106677823979, 0.80295442923539, -0.47984706121295, 0.16281311560154]",46
"[0.24417047571545, 0.0657163651567, -0.03508970744523, 1.2835404751916, -0.44239385872745, -0.71717222644283, 0.2725750178351, 1.04679386456439, -1.49206523093772, 0.72738456994456, -0.49211837636503, -0.86453124140061, -0.31964825445675, 0.86144708389082, -0.71607800371443, 0.10540442169278, -0.80050382323623, -0.67770440799068]",24
"[-0.54563523413961, 0.89294653989714, -0.21503228965678, -0.20255948999171, 0.3405496448476, 0.0264819079289, -0.51750060415764, 0.74344372193131, -0.65797644964192, 0.93530807945912, -0.84979696915359, -0.44103520120121, -0.53413819988331, 0.57710618381444, -0.16701727876063, 1.66373318066085, -0.46072587236176, -1.06818892555561]",30
"[0.83085114194469, 1.57196850582127, -0.52013238446546, 1.30941497463972, -0.78936151118435, -0.33232748088455, -0.41115708164647, 0.934224548937, -1.53472791262958, 0.4229332042077, -0.5078619279701, -0.10852479735534, -0.91625910112195, 0.6226567935456, 0.09040221673611, 1.72824696823716, -0.53341296456462, -0.81439046268158]",28
"[0.0424537596073, 1.59078905292233, -1.16892634577255, -0.01755690142463, -1.18017847873739, -0.12958028564601, -0.47209805749808, 1.27953242395137, -0.68037972899268, 0.40410877078776, -0.61494605035043, -0.08162886311624, -0.0943622136724, 0.3775182046347, -0.29745556487281, 0.15589109667999, -0.30207710767351, -0.86860432432914]",28
"[-0.67571932369122, 1.28022738036574, -0.70564027040964, 1.04569854387668, -0.37487236880353, 0.05082636116198, -0.14008656302276, 0.26910328421446, -0.53710964019027, 0.61776622898449, -1.13682110737281, -0.85683261902363, -0.16253060826649, 0.15560745490412, -0.19679405676284, 1.33803543912972, 0.35401410936586, -1.65692034069084]",14
"[-0.40422076193284, 1.44290108457001, 0.15128081465275, 0.99546599963365, -0.78677352927267, -0.60967927559891, -0.46324153886594, 0.74768775375994, -1.19215124883409, 0.65877186734075, -0.91930332555672, -0.24316521213213, -0.80427518815565, 1.29272278686876, 0.09282019913502, 1.53366220098005, -0.38231259717393, -0.43793859009533]",22
"[0.60972584743208, 1.25095738184565, -0.59908351522998, 1.69644136858197, -0.7274904426201, -0.08896731398318, -0.5568264549155, 0.77727286949312, -1.52439491036633, 0.55250288590825, -0.54568370392936, -0.14106017596385, -0.68682807743493, 0.56823071757447, -0.54992669449197, 1.47962106982319, -0.67238092644746, -0.77547659137282]",20
"[0.62146710679749, 1.14205592299212, -0.89735374481076, 0.95786471961176, -1.29548081553107, -0.46313555394513, -0.65198476510796, 1.2514543770218, -0.59671239449506, 0.50865254040964, -0.87776554002669, -0.23031160094087, -0.05686512158828, 0.20902667764926, -0.23511387410351, -0.03511576596985, -0.3373053711715, -0.85020107847453]",20
"[-0.552104573506, 0.94537775000743, -0.56216569948055, -0.0432126070121, 0.16150214100982, 0.08161604172625, 0.46577818793368, 0.9965289191106, -1.4802777113905, 0.50530282803205, -0.18239620587568, -0.10525835455571, -0.74905203977231, 0.27382768704948, -0.35982800729067, 1.64948099628438, -0.61305620308543, -0.97755345634009]",18
"[-0.59011263441642, 1.18215717650155, -0.55909453021884, 0.88307110075493, -0.77797264006071, -0.27447726943269, -0.1437698218149, -0.20445289994271, -0.78365668380989, -0.45952237809518, -0.23780897092727, -0.15688126335894, -0.52903020769792, 0.74288600480475, 0.25311505242643, 1.87622445870013, -0.19406757904453, -1.09893340041963]",26
"[-0.22729223418936, 0.01703163550537, 0.00555530976526, 0.55290617078855, -0.08623173266057, -0.1552554592669, -0.1977936326727, 1.11050627608297, -0.95384488026448, 0.61533261939373, -0.28323484346267, 0.3853612555464, -0.51672862525727, 0.36541158254368, -0.0728073832215, -0.26124760467063, 0.14567048294338, -0.1192272956989]",28
"[-0.00033926809596, 1.03445437219, -0.92102512682571, 0.66348506604255, -1.28408197944113, -0.44470137836108, -0.58349566207547, 1.15710829949071, -0.57010491491383, 0.56683383142152, -0.6050610124197, -0.00952882430938, 0.024880048692, 0.05632147915876, -0.04637755052089, 1.01870993697793, -0.76560254006975, -1.33557999958446]",80
"[0.29757256407391, 1.87286975083425, -1.1959082480888, -0.40080059676948, -0.9841242400389, -0.03697920545345, -0.38608623201846, 1.24406184307787, -0.59950359881853, 0.53551808745694, -0.76099539344304, -0.20205130714905, -0.14543946266573, 0.88189289370082, -0.41636173826435, 1.0474870418212, 0.06025113603372, -1.11154229380321]",48
"[0.88903335816995, 1.60930655285544, -0.14565731727311, 1.26788018454517, -0.77473017913465, -0.77113343215252, 0.33474437646839, 1.05654853250549, -1.52773510495359, 0.88943210380127, -0.31392722783605, -0.07485960525095, -0.91906778072942, 0.0169438328571, -0.68273273665182, 0.87574634802958, 0.85497914018976, -0.32744394183616]",18
"[0.07040759138556, 0.48863581794423, 0.74397308252868, -0.13152289770115, -0.11553007898725, -0.21157458157961, 0.32810830613, 1.03862426250798, -1.55330393244616, 0.7283848559568, -0.49365295189716, -0.88621264114019, 0.31461771792679, 1.25122924786087, -1.06817133678489, 1.37717551026258, 0.02715186742065, -1.14638266298155]",32
"[-0.36857667368508, 0.52653372089016, -0.18254522842291, 0.05793053467806, 0.0529062626006, -0.07604556835888, -0.35396598974849, 0.38335068248638, -0.8351945284917, 0.88377439031417, -1.00138638277366, -0.64387172358899, -1.42728227161277, 0.63002195135628, -0.72083994948838, 1.0898129921883, 0.11340304892091, -0.23494412487306]",10
"[-0.60921247058142, 1.30365418124666, -0.42937596699744, 0.92146537435831, -0.64121555965026, -0.23765493095281, -0.05595689103005, -0.11918630244842, -0.14057021358026, -0.34117809816651, -0.42845198251622, -0.5182878380616, -0.11041515176406, 0.13907251212235, 0.29656285247529, 0.97826198302172, 0.15384030654595, -1.75117785631658]",36
"[-0.38449793195612, 1.39611918288519, -0.24709104777358, 1.22557958914847, -0.55188639820271, -0.29937832690744, -0.7097153551562, 0.53966037715811, -0.88629332566257, 0.93348105533589, -0.89183744742099, -0.37340875628904, -0.16372758442454, 1.26883805033773, -0.5018280344703, 1.80728234715495, 0.34953593880803, -1.33509508151234]",16
"[-0.54987377389528, 1.11083082338738, -0.54670440679581, 0.87511898734305, -0.89370065264328, -0.36057487072313, -0.17330749242854, -0.14358192238949, -0.64902674244077, 0.60889749520384, -0.87172772780057, -1.03793329602014, -0.16491938560382, 1.26389009260833, -0.50412568045473, 1.82644928334746, 0.36041237117168, -1.34476820446318]",20
"[0.58168859359561, 1.31867304155871, -1.12044798779123, 1.04550978567572, -0.76201971669879, -0.0421317062948, -0.14305651210691, 0.58441785494829, -1.45353329359279, 0.13099938451629, -0.2368304675929, 0.12135524085806, -0.13550687794935, 1.00768278445774, -0.92000099608659, 0.72535043607177, -0.05964660215881, 0.58729975569561]",32
"[-0.38449080690696, 1.39611597640287, -0.24709498068809, 1.22557827059661, -0.55188383016648, -0.29937574803538, -0.709709095363, 0.53966018017274, -0.88629359988923, 0.93347626624728, -0.89183305516669, -0.37340790696414, -0.16372542661421, 1.26883106551331, -0.50182478553337, 1.80727766674459, 0.34953451391915, -1.33509279576596]",16
"[-0.22728907009071, 0.01702946795905, 0.00555560157383, 0.55291314001713, -0.08623302823267, -0.15526221073467, -0.19778987351898, 1.11050432077439, -0.95385088525049, 0.61532937303949, -0.28323998518563, 0.38535241163184, -0.51673204504104, 0.36540404778843, -0.07280457155317, -0.26125408708266, 0.14567100900837, -0.11922394159195]",28
"[-0.04427500392721, 1.39822834595202, -0.04765635262198, 1.27015403003203, -0.63298918327209, -0.55848781663583, -0.25306576027364, 1.05826971387223, -1.46480891219171, 0.33988874536343, -0.7297514235785, -0.11435635876417, -0.93755280535171, 0.41487463233479, -0.15696979584947, 1.57258939992667, -0.79774409965172, -0.74064527627214]",8
"[0.07703971179044, 0.49327126856985, -0.77195602668413, 0.55790389144111, 0.51096771976318, 0.49448111446452, -0.23709391578897, 0.69224694050184, -1.54227572308108, 0.00707300333245, -0.66721006541187, -0.10245681693141, -0.65388055113219, 0.37856194588774, -0.77009758818507, 0.39888297347042, 0.81144555365859, -0.30635390104966]",16
"[-0.08582126764269, 1.39923320100987, 0.43195545950145, 0.92730670998481, -0.90167620318904, -0.88349262622, -0.2706417641255, 0.688658090969, -1.13070564230304, 0.73402985509098, -1.00438775336037, -0.41104982957426, -0.98182621871125, 0.92476816315871, -0.22429350136663, 1.14020676406562, -0.73049124146882, -0.35769039183475]",16
"[0.51834438969874, 1.29088906282046, -1.37574238046275, 0.79338605483973, -0.56446847889184, -0.37327337263814, -0.79105806746921, 0.6168048792463, -1.18896367067952, 0.75133513879525, -0.75682376349021, -0.21684077177062, -1.00781662644948, 0.78311365927008, -0.3946269124299, 1.52208172410475, -0.36352715523161, -0.57512540266075]",12
"[-0.28179836981388, 0.618332875866, -0.75720730870489, 0.18011667518944, 0.49934012297984, 0.3688331336478, 0.00104170623287, 0.74175282862872, -1.61422925364566, 0.26372794992631, -0.51971361688398, 0.01847408745163, -0.51199570602442, 1.28253332782008, 0.002864260239, 1.36900126862145, -0.46424233965489, -0.42723803913008]",40
"[0.62146606016467, 1.14205637115195, -0.89735494572166, 0.95785893245792, -1.29547997246213, -0.46313627501226, -0.65198277122154, 1.251453651108, -0.59671359289144, 0.50865436735815, -0.8777630584959, -0.23031182826618, -0.05686498567608, 0.2090239493531, -0.23511185163754, -0.03512084794354, -0.33730716717557, -0.8501989951842]",20
"[0.04208596620442, 1.58996862005294, -1.16931551628263, -0.01746609026516, -1.18061061802642, -0.12978837711681, -0.47211489001723, 1.27969586773281, -0.6796904848397, 0.4040010155074, -0.61543164656294, -0.08148557169903, -0.09438564257876, 0.37785266873468, -0.29752598094304, 0.15651899652646, -0.30181723231502, -0.86878499333244]",28
"[-0.55209427690559, 0.94538938832582, -0.56216415944797, -0.04320344946632, 0.16149177959116, 0.08161532181121, 0.46577823956868, 0.99652259641367, -1.48028348272782, 0.50529569753467, -0.18239569174252, -0.10524800710346, -0.74904762846242, 0.27382826355929, -0.35981742288421, 1.64947568364541, -0.61305607441144, -0.97756014535853]",18
"[0.26696734349175, 2.00308647276167, -0.01318619389713, 0.94388993336051, -0.60853919760237, -0.30979579918427, -0.26898505260408, 1.03520483470435, -1.40850112925588, 0.42545128978923, -0.74721639171459, -0.16062108033047, -0.82290786733891, 1.17422968242145, -0.36269234642224, 0.81032317143605, -0.79425781588918, -0.26282328717285]",16
"[0.47471396455974, 2.1109306382483, -0.03009641110205, 0.7222623036682, -0.81925876759955, -0.34411429625018, -0.51647879169379, 0.59371114619947, -0.81554202678259, 0.82154918214991, -1.05610494602604, -0.37006222725446, -0.82736361957485, 0.57431163383632, -0.22426105494603, 1.75483464033633, -0.41826635281601, -0.8971122636302]",28
"[-0.56792469524802, 1.20308520966089, -0.98452836439028, 0.7345192400035, -0.62038224800249, 0.03059989521874, 0.32761290328778, 1.02829346951859, -1.54104682423577, 0.7425371145832, -0.44391162479947, -0.84854999868404, -0.19787202201038, 1.23528142336076, -0.49596688670965, 1.762089525567, 0.26365387368195, -1.31257935668221]",20
"[1.09270657019835, 1.41136094387645, -1.09794049592656, 0.77285075182721, -0.04597199825024, -0.09849391361306, 0.34867379843053, 1.22133348383339, -1.37822993257225, 0.50395783687907, -0.82098403109777, -0.24369713620539, 0.38374851187684, 1.77685570406941, -0.03680260533346, 1.18460615368634, -0.2146034560846, -0.56499713529702]",26
"[-0.54564076796389, 0.89294813531506, -0.21503265874175, -0.20256518353061, 0.34054958046097, 0.02648557215085, -0.51750235323168, 0.74344713714286, -0.65798225645314, 0.93531344143537, -0.84980124523279, -0.44104020856912, -0.53413982177126, 0.57711185985655, -0.16702127327582, 1.66374268867794, -0.46072734337255, -1.06819050498013]",30
"[-0.28179581289058, 0.61833153208644, -0.75720362023409, 0.18011814526695, 0.49933497864109, 0.36883295683645, 0.00104150430125, 0.74174977082199, -1.61422559838164, 0.26372890696656, -0.51971449995131, 0.01847295952882, -0.51200211270911, 1.28252401369732, 0.00286610926014, 1.36900501938108, -0.46424492898432, -0.42723238716813]",40
"[-0.03754746665664, 1.07727359869928, -0.85243531106451, 0.71113090105427, -1.20704017436822, -0.42505070250524, 0.1222465695955, 0.39153739759761, -0.39562818750378, 0.16569839381346, -0.07288930526731, -0.57713738627508, -1.6321024310998, 0.41094610024765, -0.62579993221971, 0.68461868633003, 0.35392812059864, -0.06892701373806]",20
"[0.08740299192036, 1.7872618439849, -0.6807478545694, 0.06089486714525, -0.94186172575541, -0.0545371767879, 0.44580817576468, 1.37397803002844, -0.95332609284417, 0.56887691348581, -0.84708320299851, -0.22617364526189, -0.19681263998097, 1.55553856291139, -0.07175811024127, 1.2616993999348, -0.60384005927429, -0.44487559125599]",50
"[-0.19040685573455, 1.2833314188669, 0.19379122892085, 1.15020575838999, -0.74274998318762, -0.73612259707698, -0.41057014116236, 0.45222926516957, -0.92145782624402, 0.72773836615869, -1.20010234576866, -0.51351425258892, -0.73528592244421, 1.18028143111083, 0.02670356875167, 1.09371780783336, -0.76140807444136, -0.37066239743492]",16
"[0.55587502087208, 1.50967486277977, -1.0709483602623, 0.44369164893572, -1.08694582245344, -0.25190906334232, -0.47397901812326, 1.23310255753273, -0.62677833954513, 0.50947944030999, -0.72999095447774, -0.1304532300386, -0.11631983573179, 0.25951123169367, -0.28455174084012, -0.20159374347677, -0.44537176609336, -0.73525649679904]",20
"[-0.40274836331711, 1.5626146538656, -0.36030349693007, 1.19899106599958, -0.18743588952025, 0.07938723922858, -0.60539697395392, 0.98939549782942, -0.57782688045404, 0.89322029054983, -0.63836673569778, -0.32848664526995, -0.0913110451498, 1.35664116288382, -0.67450290002182, 0.83781043673927, -0.55384948579009, -0.10849253036369]",22
"[-0.07618060406192, 1.50370308361574, 0.22352957181313, 1.21037351090343, -0.64959184960423, -0.63466783465248, -0.0608766297307, 0.31044289728374, -1.77532906020544, -0.01205074529955, -0.29641129846357, 0.05541354051486, -0.17606918807988, 1.26111150024722, -0.50454477323437, 1.80453424890688, 0.34467207517888, -1.33361218923462]",20
"[-0.03753643851743, 1.07728554038801, -0.85242995595008, 0.71114274818955, -1.20704382550418, -0.42503805536024, 0.12224755925125, 0.39153892562277, -0.39563003596126, 0.16569544755216, -0.07289230226194, -0.57713900613374, -1.6321051828417, 0.41095104660187, -0.62579535555788, 0.68462615162814, 0.353931215383, -0.06892902059926]",20
"[-0.52136276829714, 1.65766550559436, 0.31007367032389, 0.73983901694655, -0.87292155804753, -0.39982273363766, -0.05030723855227, 1.37036599090306, -0.76426904812188, 0.57609626738464, -0.09929913821156, -0.30023204916448, -0.47698746436209, 1.03736734235395, -0.6294213159037, 0.85877590602845, -0.77644716867306, -0.10005756097197]",30
"[0.24202234753397, -0.22508850549191, -0.03497021319384, 1.5633018705502, -0.71071113850364, -0.79798261648871, -0.06218238310588, 0.20657946991723, -1.13603132632655, -0.20060950776664, -0.4301698967627, -0.30983747144162, -0.20249811693701, 1.21080314052352, -0.51388786419833, 1.59954316808484, 0.23279655899388, -1.25409260061691]",12
"[0.44716330170012, 0.33779352334066, -0.1352409929873, 1.40730214671612, -0.68054488203119, -0.74149677799108, 0.01429399446092, 0.09500686070194, -2.03543466976804, -0.18729749747477, -0.4210393262814, -0.02974615354015, -0.49282675260422, 1.21519501203069, -0.27443742955705, 1.07315047210163, -0.46399262390659, -0.59035467026946]",42
"[0.37392267702031, 2.03358104041165, -0.2257631353355, 0.33272294067072, -0.47406526590786, -0.1279540389545, 0.34667277894352, 1.51793475999671, -0.40496646499228, 0.70003156362859, -0.86687227494386, -0.37948795155594, -0.60985260787756, 1.57055572503967, -0.04798227130438, 0.73707888952914, 0.14593920027554, 0.01913502995048]",34
"[0.51834556115492, 1.29089192885046, -1.37574277465615, 0.79338549879458, -0.56446572038467, -0.37327954351711, -0.79105313278986, 0.61680326324039, -1.1889660565822, 0.75134119819737, -0.7568267148289, -0.21685576655232, -1.00781993598914, 0.78311671055167, -0.39462884134968, 1.52208425479113, -0.3635264430938, -0.57512343291199]",12
"[-0.07382209991738, 1.28460235389729, 0.05099501365773, 1.2259836437751, -0.68505548742279, -0.6732678077213, -0.62649959710782, 0.56516184341073, -1.31667257555705, 0.85925424250646, -0.74701734483537, -0.31079224947141, -1.10030640203415, 1.04395822260311, -0.00801244121012, 1.11273373170154, -0.65771651173008, -0.52211817612207]",16
"[-0.60128874561821, 1.34556970085963, -0.6286847857192, 0.55875326610622, -0.12747981658291, 0.10648063945604, -0.06460985093965, 0.31833880464014, -1.69422983400375, -0.02322733466144, -0.3222369391278, 0.01626668945831, -0.17995426729518, 1.25987233307564, -0.50336966170199, 1.7920861559114, 0.33477784708741, -1.3278176338265]",20
"[0.45762626214183, 2.01279608951518, -0.32272409247849, 0.38641425255849, -0.47109395002893, -0.14865040559758, -0.34102200873673, 1.38396667055107, -0.15115137962346, 0.64949008067062, -0.81388738232308, -0.27092091866765, -0.54280401489779, 1.5691894697757, -0.0877596516846, 0.76525356780617, 0.16467227748518, 0.02765106117864]",34
"[0.04277258582572, 1.46073005732936, 0.54290630355235, 0.80046160182268, -0.97482070746827, -0.94744910470704, -0.2736450857879, 0.5599059609365, -1.05486772161484, 0.73182918906301, -1.08960850937561, -0.50446743325988, -0.79130032038852, 0.74878078807815, 0.02809296867546, 1.75452163955875, -0.40139872563306, -0.84157094558912]",20
"[-0.2739935721536, 0.09743170708823, -0.00990914557599, 0.3209507340984, -0.04200393096939, -0.13692035831603, -0.42189487509462, 1.12327889095346, -0.72341420057389, 0.48798862595211, -0.47388013598556, 0.17720801081254, -0.72920899022245, 0.92447978639311, -0.15987243241376, 1.41635127544612, -0.8104340876587, -0.08516921942699]",30
"[0.39309886275026, 0.28771952974368, -0.14560827855423, 1.29821616108817, -0.75047500298326, -0.82274138483093, -0.11440386275725, -0.27314837982188, 0.10563062094795, -0.60497010276689, -0.62306569618923, -0.79509558435905, -0.30134525607809, 1.03135685960862, -0.55260026018411, 0.81133911430203, -0.25156920606553, -0.93824265917447]",28
"[-0.07618405820746, 1.5037059581327, 0.22352998632691, 1.21037642751341, -0.64959351609505, -0.63466605376413, -0.06087578599393, 0.31043933842572, -1.77533410249537, -0.01205285850035, -0.2964077589063, 0.05541322887912, -0.17606998479583, 1.26111497775699, -0.50454638733009, 1.80453762869868, 0.34467245889274, -1.33361439908106]",20
"[-0.23023800740616, 0.8511942254176, -0.69247241362637, 0.03638840951161, 0.36710189808237, -0.17075084529618, 0.25099432495726, 1.23075662240505, -0.90181621300796, 0.50159328321429, -1.06723388950874, -0.41023738319368, -0.88939974219059, 1.13532375771247, -0.15384422303226, 0.95109612837359, -0.76024989052531, -0.29296831280001]",28
"[0.4248853446062, 1.41063490694756, -0.60567563398331, 0.59635710030665, -0.20792374142796, -0.41312473981137, -0.53297125159123, 0.25919066636149, -0.73104423809453, 0.72714801744249, -1.35215751292554, -0.52760742555763, -0.9100216185652, 0.61328046893391, 0.37310153020302, 1.69637520441627, -0.60559398237675, -0.89822538123582]",18
"[0.26695149164712, 2.00309421871342, -0.01317256840581, 0.94388449130743, -0.60854108763912, -0.30978060456303, -0.26897512694356, 1.03521187491097, -1.4085027945217, 0.42544963217532, -0.74721137555041, -0.16064374038458, -0.82291004770453, 1.17423330547451, -0.3626909391982, 0.81032073081266, -0.79426364358084, -0.26282464112731]",16
