A,B
"[0.7108879015417765, -1.1695032994498646, 1.44891355333504, 0.48188832957843436, 0.12987740966042302, 1.431889830354248, 0.24542062745815002, -0.979029193492519, -2.0187638784658017, 0.14712982217992418, -0.2595903658265504, 1.0073229802816694, -0.7771295936765703, 1.1558732012635335, -1.0640877264933122, 0.20457402665825455, 0.8845452648721249, -1.585482791251455]",0
"[-0.4686471026094491, -0.08706279808165668, 0.8006527306784639, 0.6077878606729232, -1.096689517302988, 0.4649527933977737, 1.6265632614932295, 1.0758776488352075, 0.3657129024402305, -1.193458226870481, 0.2076225143058676, 0.10704627243380878, 1.2086632426069042, 0.1325867078597127, -1.6161218102238861, 0.013997012671027069, -0.45611922776509983, -0.8964016209282222]",26
"[-0.8874360751224806, -0.5396959765271893, 0.5606954324091474, -0.06299279604269799, 0.684403394292628, -1.3539673066770765, 0.4420727479056838, 0.3825209234069839, -0.6059062159765204, 0.0538347231001931, -1.6638218670008085, 0.8482848227927187, 0.7518674439015165, -0.5343062766800191, -0.6038124572269807, -0.6306405744209971, -0.4060010890760546, -1.449640926460549]",20
"[-1.7474059059306541, 1.6693351193029708, 0.026155223578570846, -2.071431067914233, -1.4746444614195164, 0.7889881058126541, 0.26683491513179114, 0.21213777859792116, -1.0542597335358461, -0.07750755905700142, -0.14243686586651264, 0.1269849191237214, 0.10299741326459376, 1.0620604658313364, -0.37610464405649463, 0.4792092673397469, 0.740152152453187, 0.8768503281910007]",30
"[0.8791760444840115, -0.42247661201292075, 1.1644041186172447, 1.2216977533653843, -0.10573331935954629, 0.6121540362811321, 0.7587105828957806, -1.7619610118627496, 0.9360371200658159, 0.519295966730939, 0.8453107283330831, -0.4856311012930538, 0.8556722850387032, -1.6249624547637407, -0.1444557914226615, 0.2730227702052043, 0.46416362468256056, 2.195140550439954]",0
"[0.055224230125787414, 0.5728541826824779, -0.7774473242705439, -2.3726208492738103, 0.7993350237185828, 0.5781493800548544, -0.44774133402612737, 0.9839692797959498, 0.04370380287133883, -0.569258454793125, -0.5084785886647804, 1.5086383704099273, 2.5852577463178057, 0.8971084343983435, 0.7844293939708542, 1.7849552158021427, -0.211543451934666, -0.3693471473028996]",18
"[-0.508083678716756, 0.9082291251607585, 0.541944123632137, 0.7500709191660603, -0.10480230407266963, 0.05886410202305831, -0.4576099520610631, -0.47690057407690856, 0.12664598684611292, 0.10173638747958999, 2.304316389885222, 1.4422577844882516, 0.7055167032969623, 0.9015147648653214, 0.03914289188755841, -0.6685684927386619, 0.7628414789899909, 0.7416981623416478]",36
"[-0.15506532507299828, -0.6251879575635314, 1.2438617163803074, -0.6678881427335129, -1.4474214824677956, 0.3179476094686303, -0.6454569400016192, 1.0601732359479972, 0.03756040313032061, -0.19377933082720614, -0.6250804120280101, 0.09432478184895615, 0.4985270960687027, -1.4582323030885693, -1.4306566559181964, -0.7187046478540117, 0.4106987572444138, 1.4157860575650905]",22
"[2.3359323937037497, 0.9379896548888168, -0.6583817552585686, -0.003208765885590268, 0.3324348667413981, -0.2891396161846956, 0.21359092940596677, -0.0967148699840449, 0.7564343304020039, -0.3634643624195984, 0.8626706359346815, 1.0195587940283402, 0.391847048120226, -0.5852048807859319, 0.5456577426082618, -0.0942432329568563, 1.7198966379008367, 0.2426140639131439]",0
"[-1.0413862016952093, -0.2457510435188716, 0.897511270652112, -0.3137994290303818, -1.4103382152787731, -0.660972440765851, -0.8761061067655016, -0.9006283963205441, 0.12967131966570378, -0.05013672126079598, 0.23037272618109633, -0.8291719737623653, -0.5016341776527655, 1.1517214818331725, 0.3997629628832101, 2.4163249204591906, -0.24717842741601015, -0.7229179734402664]",26
"[-0.7324085839238912, 0.6384761154516971, -0.9307426638060156, -1.1824299953430488, 1.1617880786482349, -0.408595709559719, 0.7255099787319113, -0.41428234637235134, -0.8840688624692357, 0.2604171218651302, 0.22786859354770586, -0.6215295817155118, -0.6340378918278607, 1.5339461421400882, 1.6037776335453304, 1.7532156005337969, -0.8464799201140195, -1.23398531897636]",18
"[-0.5225627846755715, 0.8273466399450872, 1.4271544142300474, 1.0408814904993573, -0.12563043585264294, -1.3090864149729071, 0.6687796514853273, -2.0045774498333957, -0.14348337397774472, 0.9789602614702163, -0.40142771720522585, -0.4064614137490427, -1.045575685306039, -1.6193932741330714, 0.6767100777238774, 0.4069814964065749, -0.34037625220589823, -0.5691719038690797]",26
"[1.0350728783543512, 0.8038206509165047, 1.0327815356034233, 0.162996300620741, -0.24188504564620442, -0.3776305314993985, -0.850772253071112, 0.8762862551523769, -0.2659351312872675, 1.647846489036067, -1.3201044881779962, -1.1467382791305927, -1.157997752625481, 0.35298615392262234, -1.2845325842345507, 1.8547542027853594, -1.6241485272053877, -0.49623634680430045]",6
"[-0.6199603648750022, -1.222975888622224, 1.7673974337436074, -0.40787064284670427, 0.5202060471409765, -1.414787386165439, 0.13542144085678845, -0.39139318489936964, 0.5889126370926059, -0.05122278717378485, 0.6502187857583552, -0.18011598427341605, -0.3296114791192225, -0.8539263213554028, -0.0822178017490384, -0.8501122517694186, 1.9226301512005055, -1.3419633575385093]",24
"[0.2569517315528466, -1.3351754293033011, -0.1853547298959045, -0.7531987237983907, 1.2205119954776302, 1.3154429615312258, -0.9781751317496159, 0.3188550185172395, -1.6410659182434868, 0.42594814584796836, 0.3252011842335366, 0.15471158899833717, -1.0468326703383917, 0.8710622696050038, 0.4449038840384546, -0.6622781178833083, 0.916364134011725, 0.15244201324546794]",16
"[-1.455153135942074, -1.362379112153953, 0.3205685671758577, -1.667335828131725, -0.5907467627396024, -0.7727608307087541, -0.967252940288041, 1.3563300063691717, -1.0502047906906176, 0.42153967694684047, 2.036859098207558, 0.811657129454708, 2.131076395650822, -1.7537951723848058, 0.8316512264909102, -1.5953766449151245, -0.31757720119432065, -1.2254380962776834]",16
"[-0.8330109703122532, -0.27123021437234945, 0.32502123248925197, 0.10252559731904272, 1.0234697763579814, -1.473275877540828, -0.2274773781993143, -0.2599412819306369, -0.23703213803404832, 2.025831590381212, 0.283831995075479, -0.24906952204328853, -0.42640083946723617, 0.8990811242845679, -0.7471144830538093, 1.7736020994963888, 1.7938886826078138, 0.8022227387819679]",20
"[-0.9888070472474797, -0.19347152140429835, -0.015199265915768723, 1.358088194810062, 0.8933354847074652, -0.08395248189770448, 1.170375566822488, 0.35594928996339964, -0.8422315864048292, -0.8844642180216984, 0.04966470487507506, -0.5816247052541518, -1.3629230519404973, 0.746092028729346, 0.9070445080492011, -1.3353703777170793, -1.0273556484152615, 1.9136286801700457]",32
"[0.09588179737763698, -0.3920575575642526, -0.2887966462589799, -1.6538604034092956, -1.769389070168898, 1.0083311824721286, -0.20097374824424305, -1.1118548925758975, 0.08363189191451607, -1.4969418570690607, 1.4621211821711921, 0.8238179426548117, 0.3033124093079566, 1.2026994213804607, -0.9410981300952486, 0.4538167838948007, -0.8086659770357538, 0.6779459343254548]",28
"[0.2054146895170261, 0.17048851493346884, -1.8001587110436816, 0.14546197180945797, -0.10379359894947777, -0.7462675556037004, 0.46420162635925494, 0.08031786416591048, -1.2806320335392072, 0.9378374625496865, -1.1885562418321716, -0.48040448896086646, -1.8776143798893035, 1.6542184683179366, 0.9841416376046507, 0.6522321381301388, -0.7498581108133106, 0.7923143181660041]",18
"[0.007856038688554551, -1.2459724343117446, -0.8132508115914948, 1.4191518244693944, -1.039227930398928, 1.1111588192758772, 0.18676050711615344, -0.09708016754036818, 0.07792678404287844, -0.20126304622021834, -1.2320366795483089, 1.2482144653140268, -1.782245868406222, 1.2577462800737453, 0.7674393052251469, 1.8590543839349785, -1.4440863770879955, -0.2947326067489162]",24
"[0.8513833852049143, 0.31355454684465434, 0.6183984840795547, -0.7279639923667197, -1.1687959126812788, 0.06166067293421523, -0.740004403379535, 0.5317800509661614, -1.7282070995318943, 2.24299550961277, -0.4278244157252767, -0.11634086263065353, 0.7744618532737879, 1.2484517474788082, 1.2091710389211954, 0.48408495899094856, -1.1367631743915863, 1.0165722854698556]",0
"[-1.8262525502657037, 1.2820548419517739, -1.2696941009537372, 1.0023773093178046, 0.8945190490504777, 0.9430475534245646, 0.8003708808078106, 0.7640810854656361, -1.2732905911110393, -0.41903079847080194, 0.5489960423957372, -1.2067155763708273, -0.08313407894646603, -3.5388613149291483, -0.0636472826741627, -0.9082173857538334, -0.4631239482061645, -1.7777238365764931]",18
"[0.8911118077372975, -0.8843492654215901, -0.9507775687365777, -0.8159691048177757, 3.6230205951247876, -1.0029755083659053, 0.46833504804796466, -0.1541432786543276, -1.2520394037488896, -1.6336298150434123, -0.3907110512238267, 1.0188162256658906, -1.4689145384831768, -1.5322171059558445, 0.1369025667748068, 0.1708545217973057, 0.07669371204556799, 0.06704826933709922]",40
"[0.5927243530533913, -0.395224292166674, 1.6051958480162476, 0.28281141787638625, -0.9558317343219938, 1.9143656317477564, 0.3573741788599713, -0.8401193128631155, -0.13559656698663328, -1.2578016605517297, -0.8845826017339368, -0.7359804618369608, 0.6739395130514465, -2.399657821356262, -1.042309526899761, 0.9243499201289536, -1.9286802773239036, -1.3690797760013547]",0
"[1.822998891659278, -0.31720014305020844, 1.5739009083297941, 0.4120272595614363, 1.3508949096044245, 1.0533193976899036, -0.7253838164228998, 0.33971234305705555, -0.08271523185661278, -0.8072704813949864, 0.3588597169595031, -0.32551914476810123, -2.1094390979476376, 0.026663561275255473, 1.5297234069645127, 0.01446435211792953, 1.6505844296777759, 0.43534833044369853]",0
"[1.247496124029324, 2.597607373912845, 0.8412247738210361, -0.6353601613886807, -1.0053422426360825, -0.586111048810093, -0.41902678909639823, -0.7275173766406806, 0.01261234552908571, 1.7077503090422792, 1.8476250736143045, 0.2548835461927263, -1.5185832379312474, -1.163641690832299, 2.0040557514343456, 1.072267278708811, -0.3192186480412935, 0.8034266759046194]",24
"[-0.7492486497240214, -1.0238028950059082, -0.4171133939274468, 1.0818203831626398, -1.1107938442062426, 1.7699009815313003, 0.2192862517357234, -1.2889864111491813, -0.4958015516789944, -1.5589102528980772, 0.24754509731098107, 0.3842599791106638, -0.32929503602383364, 0.5666004721398248, 0.25561417125445285, 0.2990506163580789, -1.8960210481904807, -1.5342805360147236]",36
"[0.5539498150157744, -0.7305263257818112, 0.8532988129337997, -0.6934878358654548, -0.9707263528657556, 0.5889969751369787, -1.2080825383414575, -0.1014666094559606, 0.4004888950022647, -0.11017207320407542, -0.6624612770020849, 0.5328052547490617, -1.1966214859375766, 1.158536945433374, 1.3902847044819853, -0.5693647423823412, 0.9654276215462395, -0.6359385611166103]",22
"[1.2893109667004787, 0.8106727962544318, -0.34461803974495403, -1.3307296679987743, -1.7032769826167253, 2.426599050558195, -1.379050531623523, -1.2333505699086884, -0.9059026048048466, 0.5148971767621183, -0.12030476636395988, -0.5542862870193047, 2.0438352348810214, -0.3396284764217353, 1.637274555293247, 1.288028698208787, 0.8839454338210714, 1.5514168767411611]",0
"[-0.9267666884717929, -1.2441773877668847, -1.2060528606773933, -1.0573952169059515, 1.0667123262697396, -0.5291148215455439, -0.7564325769200276, -0.19088975875696104, 0.9798296218400411, -0.8447787051698317, 1.2866617182951556, -0.03526912261033705, -0.18683727817628415, 0.5904914724181892, 1.3326132568120088, -1.1934479802823055, 1.0100250631666374, 0.9045729278464667]",16
"[1.8699760548115771, 1.2833081166229896, -0.09690856062169136, 0.5244714326889854, 0.37446145461439334, 0.07426360930450254, 0.4585725118720629, -0.6019646422049851, -2.4423446225220116, 1.2513395920905128, 1.2114009315542345, 1.0833933519811956, -0.17055940028800745, -0.011718687254860026, -1.65887372545684, -0.4257850879187788, -0.71040880248226, -0.6417644930205478]",0
"[-0.21812246522471992, -1.3022581063114667, 1.163913895898809, -0.37383415588406893, -0.571443059664467, -1.197475711870495, -0.33295564934599137, -0.5706527170806186, -0.5762182801933056, 0.5344047921025078, 1.6454978776312041, 0.7698713254548446, -1.3004606377500376, 0.7261956523581151, 1.7258656613585703, -0.28372760333019076, 0.22814648740328689, 0.9206228515708168]",30
"[0.054084600953492185, 0.2019275348570748, 0.6408935177366317, -0.67804797660354, 0.909934089686453, -0.5997274435459343, 1.2557638381767195, -1.2603992714797203, 0.9510945992740559, -0.6323300566411698, -1.5343945208963023, -1.0503729426201804, -2.2168484446933148, -1.3957574192463453, -0.20816078790023487, 1.7744919627876616, 1.1343595009938552, -0.8937113824635339]",14
"[0.9118673023916333, 0.06387040474503343, -0.27172575812949895, -0.079812323296896, -0.9783623775127283, -0.18023239362253846, -0.9097572567220893, 2.4667092898777603, -0.6240322688872321, 0.22398210864448412, 0.6435374262511372, 1.0214637479473703, 0.5843457379161032, -1.5579084027364223, 0.8754754170236618, -0.30073181517322256, -1.6156545214654492, -1.712484481246772]",40
"[0.3724189811201248, 0.6109969125237087, 0.6175591454205002, 0.1316933444343826, 0.35419194983171953, 0.15010514191715077, -0.47469504422400105, -0.6497343440512254, 0.7644108497400801, 0.6027227229924279, 1.43698872662384, 0.9870549428885358, -0.0067350488961217874, 0.22554998663517875, -0.2281128662697336, -0.13702500924019897, 1.0432794349809296, 0.28861358490348255]",0
"[1.181910395774329, -1.116049980638655, 0.5298564625759884, 0.4655232853426105, 0.659240906927105, 0.6076945286881916, 0.6995630822185012, -0.5053662091157604, -1.1301967480000112, -0.10160419497776474, 0.07558489237704272, 1.542024496884476, -0.44489979430628507, 0.28439869088548975, 1.5642145598923214, 0.6187732220334244, 1.3445740342300396, 0.47885397134904295]",20
"[1.2081370804249694, 2.006691380246208, 1.1806371452563356, 1.7872488005184775, 0.8118980099065388, -1.485736088156942, -0.37432469728717704, 1.349896137898818, 0.9510154098380589, -0.1705317678089286, 1.3418291171197285, -1.6347253344007828, 0.9356069004356072, 0.5374809710301653, 0.907841943187894, 0.03188304199845083, -0.08951131457237928, 0.8355734079683779]",0
"[-0.08125868525097547, -0.6549877974004333, -2.141996113087204, 0.8172224532958586, 1.1450520133835653, -0.25031998692724444, 0.7432566726425929, -0.11942763225731529, 0.7740542451636265, 0.965764872275192, -0.5395516172177286, -0.19275743278530208, 0.3722040853625766, -0.25750001146010776, -0.38162664264699836, -0.563246904990065, 0.8385208375332426, 1.4818987884026371]",8
"[0.746867595794947, 0.8794488062683707, 2.248336070134816, -1.7662992293265338, 1.5358363725290725, 0.300429270071532, -0.18558626982878954, -0.9849199514094323, 0.41133018664949667, 1.5371653582270604, -1.1223047897566938, 0.016674766377306117, 2.2105061920614086, -0.12611742824846559, 0.1276370423291522, 0.03896835936532755, -0.9103487520424961, 0.00037422808504943044]",12
"[-1.0354448934594593, 1.718248483299467, 0.8769772413760871, -1.7398802543918435, -0.646062126626824, -0.34962631817048523, -0.26737796483133364, -2.6416655135320033, -1.2351080749518075, 1.2267730622373716, 1.8525318942493243, 0.15641723464910892, 0.9736110930132245, -1.0079992840853824, 1.4357802691032657, -1.0967894877892816, -0.13167391417448565, 2.235650608523645]",0
"[-0.49811035484938926, 1.9461532373353452, 0.3393856835825796, -0.5372087164747511, -0.6336944667816212, 0.09490589946607415, 1.3095800222201384, 0.779539002479013, -1.9907733578314817, -0.7911614508003514, 0.3955468475186853, -0.48678634653792796, 0.745324961356415, -0.35151119542327963, 0.5475231344788126, 1.1750400531892358, 0.2006608042292588, -0.5244337855037345]",22
"[0.36801190250786414, 2.816761690967736, 1.117549226777171, -0.15844279351901808, 0.3671285831324327, 0.018862726487974983, 0.31220283123278497, 1.9058843503726195, -1.0791955067967616, 0.12218961444040871, 1.2027377880711063, -0.6687531439242701, -0.597797113157212, -3.3236087214068046, 1.470781251049302, -0.7069070734757413, -1.6547121086392271, -1.4343332757052307]",28
"[-1.6295748244251484, 1.2699622004893136, 1.1083459096895643, -1.312557812449045, -0.5191642799794496, -0.109387396622402, 0.3919649129856121, -1.2405738383230285, -1.4932880317076533, 0.47168545635070047, 0.6310680354703222, -0.41303415866684445, -0.15355075804751844, 0.2579147886527504, -1.9575317178340597, -0.29374286294588614, 0.46454164528514513, 0.9945011292357858]",32
"[-1.0871166699694563, 0.5906193059628975, 0.1462433949767379, -0.2871602471239623, 1.2266972772157236, -1.8325574365289488, 0.4677961499926548, 0.2744403369246121, 2.1302663590933277, 0.6593007878725646, 0.17453317515492653, -0.8801409563203327, 1.0700190060643082, 0.5189993827342734, -0.11626143656969898, -0.03681970250379376, -1.2892590026228592, -0.3712705962248466]",14
"[-0.11730654194325192, 1.116610609821651, -1.182319917167395, -0.7638436574211593, -0.22139032591276758, -1.3990654921737407, -0.8936952364847569, 0.8449784776839151, -1.997052968210475, -0.970195027498375, -0.770332377954837, -2.3558006835105982, -0.4333185936915714, -0.17394558069757296, 2.2201069702188367, 0.0910174253780913, -0.8361868327651216, 1.0144074386735111]",0
"[-1.1825581227353767, 1.0231039121616725, -0.4014207211281832, 1.1736773233744975, 0.0606446237345176, -0.27052117528807074, -0.1005739298537143, 0.41105108725478046, -1.5572831650867718, 1.4050377268206116, 2.2181049925330836, 0.3824506545148374, -1.0336359903080214, -0.6733441915834097, -0.8690070694286876, -0.9960280938099485, -0.12153726865162624, 0.1607046463209596]",12
"[-1.0465363056307686, -0.3796132437691115, 0.5678941900371142, -1.064616231972128, -0.42639292421550207, -1.3735780821824668, -0.6835933919706094, 0.330351532214165, -0.09444273026622377, 0.07772731120159623, 1.6149345594011448, 0.023664816869641225, 0.5568458611436135, -0.5826385984026073, 0.4853756525833707, -1.0334965035407369, 0.14560844838874074, -1.7741826634006617]",12
"[-0.6003898981482778, 0.08064741239511208, 1.988577439518709, 0.30927767852305044, 0.01207114490983899, -1.9622301604286316, -0.44685862586264885, 0.6474298188694557, -0.3285958370354064, 0.8644591730403022, -2.2698566368542465, -1.4624778938534113, -0.7176594236715217, 1.7020120756353034, 0.5289226798795787, 0.13613623234363853, -1.0778294788470102, -0.33893684677928226]",26
"[0.4493825623708772, 0.07400169586722356, 0.6158387816112909, -0.3173443204400293, -0.1858184715001773, -1.5454621532552923, 1.0320239132615807, -0.4102391361071444, -0.5425184539632937, -0.42415558032780715, 1.4491643314589064, -0.034830626992689934, -0.8167958222371458, 1.6979543124960734, -1.3588262844682946, -0.6513024169031868, -0.8823722190812516, 0.5231976930568364]",12
"[-0.6791478747760865, -0.622733836457656, -0.20298549302960586, -0.25311616211109134, 0.7203692964000105, 0.4803982210751929, 0.23221245743718685, 1.848992567310445, -0.8401998873223564, -1.7350676571726487, 0.4260007699988267, -1.3753333453394796, 0.4536177584944387, -1.074978525716875, -0.8015845100541027, -0.7249765449997171, -0.8415914912626022, 2.421938461249308]",20
"[0.6756018291653715, -0.3681075099474524, -0.21244086558939237, -0.4074149645676544, 1.0577612003499157, 0.5666636036737926, -1.0292332328165223, -0.06436152941891275, 0.7747091146181825, 0.0840325992288315, 0.07453145585414385, -0.9115303748456216, -0.7463854306651151, 1.1213243166095639, 1.8450547024464081, -0.03518660875341206, 0.037125772227417544, 1.0316734489405068]",28
"[0.287079905736455, 1.5281967553792821, -2.6994584812546725, 0.0016239709133960456, -0.4830297001086447, -0.22008325364720796, 0.23351435753551994, -0.8639267301734044, 0.6371056772660079, -0.3577943714399238, 0.6174299130005992, 0.20938226017552042, -0.2524485053940134, 2.0204993654416534, -1.659157868623902, 1.015550002992833, -0.02703101057583448, 0.2682130765180994]",30
"[2.3870382627333706, 0.30057718677054923, 0.727717557490836, -0.262377291950279, 0.3180696236225131, 0.9392387165854692, -0.08250620755629069, 1.727499075509548, -1.6548854222628102, 2.7358419917486687, -2.7324721497423656, 0.5008435429199734, 1.0536798196652195, -0.6746956495400458, -1.0764843615410884, -0.5765434487513402, 1.6207714173498744, 0.8613273064428454]",0
"[-0.33518464464466263, 0.08367563046706955, 0.1950578847600464, 0.4579893126172081, -0.08314157118510178, 1.0941301705200361, -1.2255525866359678, -1.4320357001286397, -0.7791248631657578, -0.4079164387314224, 0.0024131805412904803, 0.8480869460978039, -0.23229675234334793, -0.09919683901888242, 0.39591063666382637, -2.39985301861588, -1.1688641836926663, 2.0451634370251965]",16
"[0.2776281583553496, 0.9558363225414733, 0.8228434097567885, -0.08425300035444253, -0.7578053288100357, -0.028277929396110128, 1.429408414676675, 0.8934732667807066, 1.021889574918921, 0.037971222056157744, 0.7702837229093694, 1.256402129684996, 1.8617466219008862, -0.5032971729178614, -0.9486999681744741, 0.6991071256947697, 0.2046239912139692, -0.3641528394426814]",0
"[0.4985802578075698, -1.990002618558068, -0.19433720508673133, -1.054829148373385, -1.5371619436605317, -0.6377721166797888, -0.39412292955690265, 1.6751427718858563, 0.1543334175085865, -0.5992994477803795, 1.1114470810153525, -0.5712452150968185, -0.037842784396088895, -0.0886165322879213, 0.2460963528111645, -0.6979850033204512, -0.716941322335723, 1.0954975874208663]",30
"[-0.9423516406210439, 0.5300563724005908, -0.17591590785994704, -1.7373371166932359, 1.1724757319751526, -0.17480337259824055, -0.49239509897690176, -1.7984843044126313, 0.2829478785841089, -2.105352220027694, -0.7941003181550478, -1.5928015149042725, 1.0003103508949394, -0.3414051956945707, -0.5357914592204547, 1.9815931845119823, -0.11536172388987166, 0.1500642620290071]",24
"[-0.14271579606668033, 1.5066622805704848, -1.50145735521115, 0.6319790060651981, -1.3585158854698598, 1.3695249154391722, 0.7324395034521868, 0.08908050087153868, 0.33278520751131424, 0.9130077354372976, 0.5742400306876817, -2.099619375126282, -0.6739061704880949, 0.3244116345418195, 0.8238989077087808, 0.07247124222952947, -0.2837046773260031, -0.200272271992233]",28
"[0.7571815837981987, 1.4036942589709194, 0.486519352813358, 0.6716642813097979, -0.7227992382322155, 0.7050528329327763, -2.2626762891030734, 0.5729544042228143, 1.7929548371695299, -0.5044115905357921, -0.49117121406094155, -0.5272452470113903, -0.5309884325109774, -0.6416583705887056, -0.6516529837588663, -0.8391778856579848, -0.30891920821646934, 0.30205393019308036]",20
"[-1.798962452752392, 1.0216785120029481, 0.08694407656073229, 0.4702767103890996, 2.3085257238570382, 0.10066004799832336, -0.1811042083855679, 0.06887030253149123, 0.49802791559716325, 2.307692951083275, -0.40550244095528176, -0.8189322541842953, -0.31156075640114816, 0.9726221602565679, 0.25965136854145193, 0.23763082428830826, -0.6681502579980468, -1.5374273938925362]",26
"[1.617471150434019, -0.16454407626829898, 0.06855793072048891, -0.4910842459023104, -1.0016684020865425, 0.21950681957781226, -1.4968430325212994, 1.0418973948881936, 0.6556386016018463, 1.3265156823553885, -2.255192314927733, -1.6998791233968018, 1.9353928660716282, 0.03363045945637536, -0.19974183905606105, 0.44552256050868305, -0.27951221439826063, 0.43779348503596055]",30
"[0.44385227922167414, -0.0028354290784545705, 0.07161428165148029, -0.3332816771299761, 0.18862664814294747, 0.9547036494452766, -0.11087537340611546, -0.0004988088156778339, 0.5772390404388444, -0.34855820010661454, 0.4360872860783825, -2.3152610351308742, 2.0376949204311487, 0.24894956765057633, -1.0798648350536044, 0.022322015664169595, 1.4335931496632295, -0.7723124090452486]",0
"[-0.9163009516257185, -0.4541758233740717, 1.29796459297232, 4.7188311672484895, -1.3416775156604992, -0.8000753913679407, -1.7264629609115099, -2.053997072919152, -0.4585295938965246, -1.616337022123638, 1.0160535983884638, 1.3460774509581803, -0.6349919346425232, -1.2849990556355155, -0.6459513672886853, 1.5103855900889542, 1.6902112799015587, 1.245319477989064]",38
"[0.769406559966773, -0.023737521504285358, -0.28547817584859037, 0.7052716886227186, -1.6803569473998838, 2.4105442895777323, 0.8931669833051958, 0.42664675995355417, 1.051145281974683, -0.42130494401928426, -0.40660399574763245, 2.06852053280584, -0.7863456782938307, -0.25552047790375754, 0.7100916433038869, -1.836013703223055, 0.38288958816451624, -0.9889378484557564]",0
"[0.5500913447296958, 0.18258975248998252, -0.5693775842655628, 0.558259551303866, 1.0866037531070953, -1.4373626758809468, -0.2551108173503362, 2.229729536423937, -0.042343317986069696, 1.5569278584316444, 0.3599590124383614, -1.297805754378983, 0.4256734293600708, 0.0646183311592244, 0.9915645942342094, 0.7251932359874571, -1.2455580416624679, -1.734821814866244]",24
"[-0.0031427844289368197, -0.607886907080726, 0.8935538912994139, -0.06330164740496926, 0.6356661520689694, -1.5650431233991138, 1.001858588553352, -0.4911782516703641, -0.47359015916671554, 0.46638298407873835, -0.8190052309592653, 0.8897780300379076, -0.9603491116141711, -1.3264760120892243, -1.9955358960863165, -0.549563728014724, 0.14025385985999136, -2.5762949009147844]",0
"[0.04894830472937721, 0.18707954629968437, 1.4541313421686684, 0.38216836099788143, 0.7932026367294382, -2.6575857798636737, -0.007496088017221776, 0.5256514926279684, -0.055121108467262134, -0.008982324230519981, 1.7459941575148217, 0.67075695093852, 0.844648221193323, -0.25442560428216954, 0.028461233705803966, 0.6274354992646233, -0.6311398536307331, -2.7670845636146937]",36
"[0.6205905264262623, -0.27665764542215315, -1.2510337613719262, -1.5402339547138315, 1.0351406639079193, 2.646809436312939, -0.35132414663027595, 0.21168646347602102, 1.010644597845135, -1.5887472988176359, -1.271105448170889, 0.017053009635517587, -2.78854553780876, 1.1865436219781678, -2.2653392743832255, 0.37739930142380324, 2.6371804210847682, -0.12827791374708528]",20
"[-2.014806294850314, -0.7993840928259563, 1.7382334329065048, -0.26294512430187345, 0.3825696322281074, 0.1761803060471183, 0.15446844143101854, -0.17190734093807344, 0.20087702436761143, 0.3508325291016159, -0.8505098149850046, 1.289983764656541, -0.9828355420494386, 0.37212714613566966, -0.3426440775695701, 0.8877973779407705, -1.914631601055855, -0.6331963090418364]",0
"[-0.6971947810128363, 1.30365052098514, -0.7248197446187564, -0.47764591859497624, -2.758122419020887, 1.0030191919463527, 0.8603512056843068, 1.2293194380411612, -0.5952430571756087, -0.03248135267611333, 0.6195547558226745, -1.495625703245186, -0.22966417569746475, 0.5662440730960955, -0.0016655766576760883, 0.673595885889311, 0.4790487940949095, -2.527424521481657]",30
"[-0.05309794913345234, 0.7068796489246044, -0.1115692109494622, -0.28587278440602554, 0.9396554744395742, 0.7911377347354782, 0.32187861582881766, -0.03375380796579804, -0.5680018040225476, 0.43891013620496594, 0.06690721360878146, -0.8271297347162576, -0.5240529537526715, 0.730341864186105, 0.11230200538043457, -0.7805101767820106, -0.9616781146043667, 0.39877782949428686]",32
"[0.4056388665333834, 0.43406317240861503, -2.0940986283246925, 0.0667610128300951, 0.26131452032088354, -0.5898522811250094, -0.4979877144886191, -1.1732255985206281, -0.21918437771197138, -0.9717557267015193, 0.7573078845952147, -0.5909752423604441, -0.0747294011932446, -0.7248803285093248, -1.7719036298628152, 0.32213962138289876, -0.1390972607595487, 0.9402552514038133]",44
"[0.7648301842306039, -0.3235818166128262, -0.6052537569226784, 0.389413888909922, 0.8754961858921239, 0.3913178947164209, 0.982305807800907, 0.08490119429665162, -1.0916252408227067, 0.4787549392779127, 0.4484540447501942, 0.44715633953026, -1.3449754686013489, 0.7782203791182591, 0.6243433792384586, 0.3968779912508761, -1.2208834275898006, -0.20822909512528207]",38
"[-1.2929646894136464, -1.0429782760920603, 0.20076619473907723, 0.5393182813108346, 0.6952821575403909, -1.2944198139821086, 0.3758970281554769, 0.2599241480166693, -0.09213718158006429, 0.8741146518588516, 0.07551158905252589, -1.7457668906207275, 0.2425744845167795, -0.43660338247021263, -0.1747952413323167, -0.8010449511779266, 0.7182052002838347, -1.730194265182119]",22
"[0.05267677847434027, 1.5007358483269835, 1.6853305909076357, 0.05630891644011968, 0.22427581291305232, 0.9722379423267354, -0.5109735303434024, -1.2354568739395353, -0.3600857945808319, 1.115911342543958, 0.8669395191357601, 0.6900580948786931, -2.0344770722823644, 0.2767274884064496, -2.212810357949199, 1.3551773012840647, 0.4026698039545281, -0.9479190304275221]",0
