A,B
"[-0.49016876244643, 2.14476029919475, -1.10921500045374, 0.636801322896, 0.39323861774661, 0.43818916961276, 0.67353415835578, -0.58472546191243, -0.53452940959691, 1.28516557279643, -2.47665661933625, -0.41208125570315, -0.20823716303389, -0.51503074482664, -0.40529513282217, 0.25017427607849, 0.4365500946456, -0.12087312296524]",16
"[-0.26322179663836, 1.9821640506476, -1.65701319145697, 0.84776673365629, 0.59593574068936, 1.0524980255159, 0.32693846770457, -0.2265037767995, -0.51103800282086, 1.48307825872998, -2.03507006306007, 0.98579729232873, -0.39191263632278, -0.46208795939961, -0.11188408254927, 0.44102239919672, 0.33766292087893, -0.06021476723177]",30
"[-0.28461851777808, 1.81644062456029, -1.26739454631398, 0.88392775181441, 0.87853611489812, 1.02631071278512, 0.49499548022007, -1.23847609147944, 0.36439103928252, -0.35052609733192, -1.05424294152685, -0.76045861898172, -0.2543974482935, -1.08886790679214, -0.45994730244033, 0.29004021942228, 0.41978249476197, -0.02545101480677]",44
"[-0.344517554942, 0.90364616035138, -0.59943500113184, 0.84093209508028, -0.02061905154359, 0.06569964514655, 0.20620381441468, -0.13658563178445, -0.22817003735236, -0.2474794261563, -0.50765047226547, 0.32668853673427, 2.09261711890412, -0.02216362993809, -0.49316925457966, -0.80660691890055, -0.08128275236311, 0.19817148708419]",38
"[-0.04358741740076, 2.11673624487137, -0.82976113688339, 0.89792624576205, 1.3229703371246, 0.74620851439727, 0.76378434715268, -0.49100478474741, -0.17284269933469, -0.51086423699609, 0.0205932072996, 0.16201183065736, 0.40261907744434, -1.06547233796383, -0.74217829624699, 0.3256766323599, 1.28184499060051, -0.44053605867397]",64
"[-0.14765322203692, 1.71293120753635, -1.25368663645947, 0.90931679614418, 1.17789462039501, 1.17103643954787, 0.9143073552886, -1.30297248093534, 0.61592395838176, 1.08855892198883, -1.36331279598854, -0.11907554926578, 0.74345387759981, -0.62439652592067, -0.75858186860974, 0.32774112570508, 0.81577267612555, -0.41387377977964]",30
"[-0.1579177191379, 1.75320523064714, -1.72028623183161, 0.9390608922282, 0.80122403266889, 1.02537618548816, 0.35888556062994, -1.57197874581859, 0.54349330250988, 0.48410880464034, -1.82232868408215, 0.04036500458595, 0.8920581354894, -0.4565972430074, -0.70407526952508, 0.94902574825173, 1.04440038655869, -0.74680901792058]",32
"[-0.32889923066958, 2.0305738633963, -1.49457224648531, 0.99750641427614, 0.71951447093618, 1.00790947174861, 0.52767381292925, -0.95853514926125, -1.20524888215892, 1.0204868392593, -2.57646860538556, 0.09015892628071, 0.98263741297238, -0.77863694828812, -1.03165852405335, 0.57756643248553, 0.98660900420825, -0.51166573776358]",32
"[-0.38833366327462, 2.0646016678662, -1.47179432330816, 0.84085573569561, 0.60113613385636, 1.11251148317233, 0.18253702609012, -1.03894544298367, 0.51582561833201, 1.00265420864039, -1.4698508634936, 0.91660012166557, -0.17542656680791, -0.16706256084272, -0.11664585493081, 0.98440561375799, 1.05464433786502, -0.615508573098]",48
"[-0.2632231986851, 1.9821629294662, -1.65701391889019, 0.84776593079209, 0.59593684745635, 1.05250044264843, 0.32694211523963, -0.22651498516965, -0.51105142918912, 1.48307391878352, -2.03507766661289, 0.98578586767903, -0.3919114013063, -0.46209369560211, -0.11188194910676, 0.44101645931808, 0.33766664600145, -0.06022685382822]",30
"[-0.25141618393505, 1.98264281890726, -1.61309078354158, 0.88031796935168, 0.68345590433164, 1.10747398507595, 0.17215890928068, -1.09726525953082, 0.62349119333138, 0.96548172097455, -1.39020408581535, 0.88184595250634, -0.11067711106855, -0.22304527341278, -0.15873514845034, 0.92854948071311, 0.98144299009016, -0.63497080592917]",36
"[-0.38833096952975, 2.06459519990404, -1.47179473535557, 0.84086047190261, 0.60113697652941, 1.11251103251253, 0.18253889621608, -1.038932983225, 0.51585089208594, 1.00266138338344, -1.46983817159542, 0.91660370198712, -0.17543136219976, -0.16705761744182, -0.11664012553311, 0.98440780807109, 1.05464427997232, -0.61551469863554]",48
"[-0.26977562554922, 1.8574670036404, -1.30718224222903, 0.92856122970007, 0.92890436535522, 1.06001658264368, 0.24480931201452, -0.37474309945043, 0.29314859651383, 1.36530307097853, -1.47028798451683, 1.3143542164811, 0.29816801765221, -1.11749148361365, -0.79953976709142, 0.47098836357963, 1.18320023516773, -0.39027824851445]",42
"[-0.15561943794457, 1.23376445174879, -2.13398905504469, 0.02211889844006, 0.39172489617819, 1.37722846519585, -0.04264899803255, -0.36599382391264, -0.15731082194033, -1.03651341496032, -0.6033906814383, -0.40139597057774, 0.53094568581294, -0.45572453965041, -0.48765616286398, 0.21051648478603, 0.73913909529338, -0.2649353556512]",42
"[-0.33222420428836, 2.00780195197643, -1.51066808483519, 0.98489785905411, 0.72296430695031, 1.01042596068913, -0.42181767210746, -1.89922710067985, 0.30618048066794, 0.46058895741632, -1.75090931653723, 0.88848436808186, 1.12141477937967, -0.84667282529332, -1.03594529471808, 0.36734303199491, 1.06162950907013, -0.26726817032922]",44
"[-0.32067155046508, 1.99031244548798, -1.47449798105911, 0.99985690531804, 0.75282666657282, 0.94175947567088, 0.32268319451308, -1.86176224002307, -0.46928843410822, 1.15585527912135, -1.0022869583519, 0.62825886940815, 0.07571989781737, 0.59664305071753, 0.08128964505832, 1.04255942584598, 0.45808731357966, 0.19258147567428]",32
"[-0.12846663941177, 2.03231470764218, -1.37013618837421, 0.78480231947114, 0.75839255788238, 0.61954216080959, -0.0186792144329, -1.56073945921912, 1.03021898262754, 0.44230370899542, -1.7002717399182, 0.51742729657056, -0.11532935934202, -0.66499069837925, -0.70621233559151, 0.31433247105385, 0.50745984811118, -0.05961689374936]",68
"[-0.25141468064647, 1.98263793773608, -1.61308863752983, 0.88031697517793, 0.68345516063223, 1.10747175841776, 0.17215909028535, -1.09726172931574, 0.62347781779589, 0.96548103056768, -1.39020152363838, 0.88184333545883, -0.11067565891246, -0.22304077367851, -0.15873570207459, 0.92854449605988, 0.98144587102018, -0.63496415416893]",36
"[-0.19895720617993, 2.1139334900849, -1.283488505861, 0.85468984153564, 0.75308957659337, 0.69491860749417, -0.17360178136002, -1.74361773632709, 0.22577614713196, 0.48550608149045, -1.83487657807553, 0.78610055721892, -0.47402873518309, -0.2788518830097, 0.05786009146815, 1.12137253134938, 0.85182159848886, -0.3043329230179]",53
"[-0.20451183278353, 2.0687832333955, -1.37262564665434, 1.02105447841649, 0.86227289085467, 0.92884275262747, 0.42401391778416, -1.08353576633946, -0.9606653634226, 0.23100388985865, -1.76035404631852, 0.05649544454089, -0.59847403498337, -0.52422573949568, 0.89886590442406, 0.13683568851731, 0.41821307205434, 0.11086583971859]",34
"[-0.16087621454329, 1.95716342591478, -1.47096475816135, 0.66813784706355, 0.66690481285436, 0.55590354141539, -0.15507457449725, -2.44336156360261, -0.39479126739379, 1.08925966270308, -1.24255722013155, 0.69582701904177, 1.26664311289207, -0.38791704937461, -0.39557373499089, 0.7811962239801, 1.27385570283382, -0.44712416663098]",46
"[-0.33833315453725, 2.12312769230423, -1.36318412550507, 0.90606848602997, 0.57295328313167, 0.90692165651316, 1.13628631856969, -0.93708378892831, 0.17138629720574, 0.55316798975425, -0.86464342709045, -0.57512613189878, -0.24820757438679, -0.90403327655695, -0.86630343648141, 0.22898453905471, 0.47789357390831, -0.07156922873634]",22
"[-0.26977620508353, 1.85747595839178, -1.30719029153203, 0.92855969461042, 0.92889963625417, 1.0600168584161, 0.2448135932351, -0.37475001932837, 0.29312848269507, 1.36530747018494, -1.47029210934761, 1.31435110871589, 0.29817854544461, -1.11749103889373, -0.79954302565328, 0.47098373832305, 1.18319792658232, -0.3902816864372]",42
"[-0.4901549758836, 2.14476520919586, -1.10922462064642, 0.63680791980189, 0.39324913097654, 0.43818746651212, 0.67352653200972, -0.58475093137337, -0.53455404741292, 1.28515229223487, -2.47664891222055, -0.41205440013668, -0.20820154264174, -0.51504370275977, -0.40531216449841, 0.25017345424232, 0.43655638500225, -0.12088395241078]",24
"[-0.16088223580053, 1.95715761580962, -1.47095875715916, 0.66813235500158, 0.66689645410836, 0.55591550386876, -0.15506491446217, -2.44335657378988, -0.39479154092366, 1.08925520516242, -1.24256045583413, 0.69580835218951, 1.26663018579361, -0.38791977934065, -0.39557280211444, 0.78119125513379, 1.27385740107442, -0.44711781436076]",46
"[-0.41111084962063, 1.71349448610481, -1.35146086234781, 0.45711953310897, 0.55908697225984, 1.18938338736262, 0.16610022977948, 0.00714625115877, -1.27332522436379, 1.01439719480507, -2.70867117499033, 0.83088793392155, 0.00027185624892, -0.29743034430905, -0.29163553476369, 0.79312898531341, 0.98307347799393, -0.56707869153867]",60
"[-0.36647741757424, 2.16120796336168, -1.25439260383592, 0.88358562602386, 0.53878648934053, 0.74975464540045, -0.40315178873945, -2.62045922581347, -0.40096464896323, 1.04339080072575, -1.14886714996226, 0.74941824477506, 0.00985575808414, -0.605746370093, -0.68822155319866, 0.10018209728192, 0.29903411130945, -0.05275398362238]",40
"[-0.31862043769059, 1.88736967943035, -1.71442071027232, 0.66534278191141, 0.54901337121149, 1.22503420752091, -0.78106693727379, -1.8142349868981, -0.75791912151029, -0.21201348388242, -1.61849043223671, 1.62666495708119, 0.99046895809557, -0.78803991261284, -1.04501590233585, 0.56829837686976, 0.97959213318153, -0.52120520373821]",26
"[-0.35094174642848, 2.02511723100033, -1.4960649327782, 1.008425611385, 0.70742359883964, 0.97586804986676, 0.21418225595178, -0.32609254977307, -0.40930337194773, -0.18491141343428, -0.68932325216839, 0.41023014725239, -0.9565677206755, -1.19600623873009, -0.02236747374829, 0.914543966235, 0.33816983126328, -0.17979075202433]",50
"[-0.4238899610358, 2.20220929282138, -1.10389697568948, 0.81358629701071, 0.46584024095611, 0.5564509230699, 0.66082624474264, -0.71499225277151, -0.61502254966539, 1.18497481089258, -2.4142345107646, -0.32548250978104, -0.35112032812494, -0.55206494702587, -0.33535354158935, 0.02312605509008, 0.16839777120949, -0.04774146605666]",20
"[-0.99180694431621, 2.01275384448117, -0.99746900946262, 0.43811029481967, 0.32771390121375, 0.47727423066689, 0.16768806543111, -1.28342565208202, 0.97786001715517, 0.74506604139449, -1.49968134781363, 0.64608937387398, -0.27815521850972, -0.89527480979547, -0.47784619746343, 0.42850288546424, 0.44027730083374, -0.09950195919691]",38
"[0.01977291611528, 0.15127838244915, -1.0131365886523, -0.23217937063496, -0.2392744136633, 0.60859823731051, -0.4928585979898, -1.006096520335, -0.279944310335, -0.77408084928712, -2.10843197664515, 1.56569864208939, 0.00407629075639, -1.12352059414478, -0.95229246125864, 0.55580453506731, 0.83858518804617, -0.18182794150145]",44
"[-0.32890096024755, 2.03057307503367, -1.49456872404084, 0.99750307067175, 0.71951525575174, 1.0079079427189, 0.52767278926633, -0.95852818357321, -1.20524632199951, 1.02048152181681, -2.57646496162414, 0.09016458884623, 0.98263457158676, -0.77862849230859, -1.03165891755369, 0.57756704688893, 0.98660720644556, -0.51166341268421]",32
"[-0.24385587429919, 2.1921037431488, -1.03855453932739, 0.77940629595759, 0.76041717201308, 0.54084862054607, -0.24651741046803, -1.65094078628495, 0.79738508178082, 0.38415123460201, -1.82176880079302, 0.80277787335524, 0.67217855121342, -0.32820342885097, 0.20286571711221, 0.2817390124352, -0.03344919906714, -0.19965211952274]",36
"[-0.28637281776265, 1.66466133822725, -1.113014151232, 0.74794329303333, 0.9213145064283, 1.04662972838659, 0.22152658365488, -1.72649110007443, 0.54937822439215, 0.28817125798841, -1.94635305629092, 0.03670995037587, -0.5180864811167, -0.5946303180133, -0.18148450803446, -0.00910637332181, -0.01936739846364, 0.02933049853605]",48
"[-0.12988511825852, 1.03470007453078, -1.99463383121347, 0.03091430529012, 0.50299654082895, 1.2009010668161, 0.82389535249674, -0.97387164246761, -0.19009779029992, 1.68727669150092, -0.88116291271378, 0.86373204417424, 0.2923334327899, -0.4957788585979, 0.08682151601754, -0.3196283517204, 0.79263696707628, -0.46387527347724]",82
"[-0.28461388222497, 1.81643369320713, -1.26738827164393, 0.88393262818013, 0.87854358628256, 1.02631472339128, 0.49499256703225, -1.23847901772685, 0.36440804430933, -0.35053539471633, -1.05423500660526, -0.76046851007639, -0.25438886753088, -1.08887313713812, -0.45996731417774, 0.2900275868205, 0.41978621114549, -0.02545297949092]",44
"[-0.06865059865104, 1.77140111108094, -1.25313651322111, 0.76919327832497, 0.8494250281743, 0.65090625223949, -0.09960433966716, -2.08247853581674, -0.64917828536804, 0.34912566054577, -2.3442319193424, 0.57414420648815, 0.67418887055649, 0.39610782146369, -1.29341944733544, 1.02148939641962, 0.38449281908903, 0.4612796665215]",38
"[-0.20591895974806, 2.06917498598699, -1.32009258317268, 0.75116519814133, 0.66745925843103, 0.58617001281904, -0.29353100054505, -2.6096538510649, -0.22422745690348, 1.14776983124285, -0.95874362034507, 0.59358670460704, -0.07935725151444, -0.58856074869244, -0.61529648671601, 0.18733951938313, 0.37161922927304, -0.06286294880307]",48
"[-0.12845617399535, 2.03230975047226, -1.37013337905613, 0.78479716184653, 0.75840018096151, 0.61952986549775, -0.01867568136316, -1.560753891718, 1.0302150944864, 0.44230565987778, -1.70026176477954, 0.51742403725549, -0.11532913614864, -0.66498832075297, -0.70621219910167, 0.31433757445556, 0.50746153390853, -0.05961166102732]",68
"[-0.32067306295187, 1.99031248305656, -1.47449441168294, 0.99985844531594, 0.75282563970017, 0.94175644554774, 0.32267782346779, -1.86176036170206, -0.46929500956762, 1.15585349978802, -1.00228619041009, 0.62825962845184, 0.07572661338239, 0.59664337874794, 0.08128066761056, 1.04255212871511, 0.45808779553603, 0.1925919273077]",32
"[-0.14415099860539, 2.1517184746555, -1.51945857489942, 0.92131179440749, 0.58339866349865, 0.96336270088178, -0.2537403595707, -2.029092868137, 0.28387804750652, 0.30735885984268, -1.88859888819, 0.58101741280659, 1.36232349418895, -0.17314683264714, -0.59034285883483, 0.53510530498435, 0.78011951078852, -0.30836112299981]",36
"[-0.37334437468756, 2.0624180207529, -0.44493215706222, 0.41530909190392, 1.37637241568645, 0.5469106847359, -0.34760849677153, -0.6669261135184, -0.2479038129612, -1.17718390212659, -0.58863318450375, 0.01843670405823, -0.37120807964898, -0.52265021569533, -0.18541496716276, 0.23119305702731, 0.11004322945451, -0.51644617108695]",16
"[-0.1870647649444, 1.82694284046633, -1.99460525397769, 0.66435734249113, 0.3087934554276, 0.74071852471091, -0.08670854259114, -1.74758163361362, 0.69807656685446, 0.35896581764236, -1.82662233576936, 0.48506397528116, -0.03882508785959, -0.73311915484796, -0.8846680084754, 0.4016336821505, 0.63489511035073, -0.07132780397107]",36
"[-0.37962067842378, 1.99628851406162, -1.33778602326486, 1.0830755835983, 0.85574532447641, 0.91822594679214, 0.67038470284895, -0.37255874934803, -0.22869204193098, 1.59767381148748, -1.52617555233002, 1.20025656782178, 0.39454289676526, -0.61290920698894, -1.1730418207059, 0.795487691758, 0.92820894617087, 0.05454607706662]",42
"[-0.28900656657126, 1.94882393678518, -1.35607689610113, 0.97940112772987, 0.88606007003616, 1.03121285866482, -0.30270872869988, -2.16758677649969, -0.80613788403078, 0.4574674454533, -1.99056373709489, 1.00834739938227, 1.17636126682926, 0.07616450240752, 0.07180566977147, 0.25295705710841, -0.22927864977638, -0.06244733402033]",24
"[-0.34914720786691, 1.90176758636613, -1.56197453733948, 0.68817803435125, 0.56641327554968, 1.11278680007732, 0.4744124498478, -0.54621863253188, -1.06471874815082, 1.30275690982096, -2.52653885903953, 0.31594972981501, -0.33266619226106, -0.35014566846297, -0.08706776287425, 0.69106752753384, 0.4197051971071, -0.22232156262217]",40
"[-0.29874556445699, 2.00527285207537, -1.49086639135481, 0.98749390985091, 0.75903289890171, 1.02513374116853, 0.22453829355467, -0.05441024792976, -0.18600406572747, -0.26327427724107, 0.08885743710104, 0.0766027863271, 1.05263135400242, -0.93282943971853, -0.83215136505914, 0.03713428065622, 1.23210210195821, -0.37441476481377]",62
"[0.05968488994147, 2.16765357243356, -1.05003778024922, 0.97935496734339, 1.17328831347124, 0.68993042603238, 0.41750846196722, -0.41816569713597, -0.38620380551963, -0.08834828967899, -1.23234423044934, -0.82449897348815, 0.26797428454436, -1.21468524979515, -1.18102382497553, 0.64750722059852, 1.09631974990531, -0.25139934211726]",86
"[-0.30387267395107, 1.99416607928649, -1.49372589279719, 0.97641718253738, 0.75723528642303, 1.0334131433566, 0.32349500092019, -0.28647710508731, -0.85580598563862, 1.34735864521859, -2.35387225857225, 0.78485044600239, -0.38666842313466, -0.44046644012247, -0.10337716714321, 0.48831724595161, 0.35722226936352, -0.08054341032704]",32
"[-0.40868245735699, 1.55797943751132, -1.59298514906685, 0.0826060714901, -0.4272387861472, -0.17241531202177, -0.00431054334336, 0.07588374190677, -0.37102613100603, -0.00982562252187, 0.13887904097398, -0.02411418819108, 0.00392379396795, -0.06825781524975, 0.09386240224913, -0.23801082942581, 0.30910861236884, -0.2092975134538]",24
"[-0.37334437468756, 2.0624180207529, -0.44493215706222, 0.41530909190392, 1.37637241568645, 0.5469106847359, -0.34760849677153, -0.6669261135184, -0.2479038129612, -1.17718390212659, -0.58863318450375, 0.01843670405823, -0.37120807964898, -0.52265021569533, -0.18541496716276, 0.23119305702731, 0.11004322945451, -0.51644617108695]",16
"[-0.1441483823752, 2.15171203745921, -1.5194533432815, 0.92130814996843, 0.58339895952135, 0.96336677256563, -0.25373583786763, -2.02908446117497, 0.28387538383391, 0.30736192537985, -1.8885975931632, 0.58102026148299, 1.36231369338384, -0.17314800754928, -0.59034279195343, 0.53511065605429, 0.78012211992326, -0.3083678741152]",36
"[-0.29457933124625, 1.96968359781742, -1.62553760459606, 0.82117945946872, 0.62776381771219, 1.1508287238157, 0.59159330517493, -1.37468804978829, 0.3730144301498, 0.59697731316653, -1.88275682359256, -0.3129238187585, 0.94675491079867, -0.72386344453333, -0.95577958555392, 0.58144178469656, 0.98773030155015, -0.47638510419691]",32
"[-0.26913976781104, 2.05809565137653, -1.0347958172977, 0.62175901265732, 0.82496456647616, 0.52422603716476, -0.02005516842339, -1.48443416385611, 1.05992041671013, 0.42896479108164, -1.87318437624766, 0.53410792932607, -0.14003499315609, -0.68357011777023, -0.51828513758486, 0.24089502314929, 0.38703075972227, -0.07573039807495]",62
"[-0.34451752032842, 0.90364748345376, -0.59943091031145, 0.84093307368257, -0.02061928072028, 0.0656876205612, 0.20619098555262, -0.13658528833821, -0.22816407313208, -0.24748304912447, -0.50763967071387, 0.32670844950182, 2.09262737221908, -0.02215463021474, -0.4931623053764, -0.80661311299415, -0.08128560304265, 0.19817302388767]",38
"[-1.50737809874288, 0.68983707364651, -0.46552322435708, 1.27075118232523, 0.00734328367125, 0.06866558587131, -0.68665762802491, -0.44000188467425, -0.42969140397332, -0.37694775666721, -1.01904849260268, -0.50421445275806, 0.52891011139244, -1.08891186562288, -0.98588731456834, 0.15915701438078, 1.17427817369876, -0.27710543266006]",7
"[-0.08785980747186, 2.05014407130059, -1.48528819068059, 0.89605278469027, 0.78614272161774, 0.72479207326967, -0.09013759196652, -1.78841846742208, -0.00419430006353, 0.53298910290961, -1.77786053344553, 0.70439921766439, -0.68177538742954, -0.7149233391352, -0.02813093154712, 0.83604296229406, 1.07706721210819, -0.14609739332176]",48
"[-0.22601748093933, 2.32594163757039, -0.92275861484099, 0.86598842782499, 0.76152707136616, 0.50274899047884, 0.81077683329419, -1.00044758511894, -0.75069206122102, 0.73054913242167, -2.31078400112752, -0.57390350461018, 1.0030552518312, -0.75155720643493, -1.00649552074552, 0.615401356892, 1.0044034708008, -0.526822602212]",38
"[-0.31780297352026, 1.78753229439489, -1.98972221979818, 0.7233240894367, 0.42802492161237, 0.95551688923917, 0.39201201983754, -0.55829637700028, -0.22249213317771, 1.42871802477472, -1.49754229245321, 1.31169851964419, 1.17668395384077, 0.40768655711188, -0.10610759279889, 0.47786809624743, 0.33507918589988, -0.08821214600106]",38
"[-0.34451402679656, 0.90365158884931, -0.59944890609527, 0.84094297312957, -0.02060369579956, 0.0656922169768, 0.20619417112342, -0.13659956249545, -0.22816306708289, -0.24747911783497, -0.50766840900881, 0.32671822765387, 2.09261000341559, -0.02215668145754, -0.4931688490479, -0.80660689669542, -0.08127466132712, 0.19817142142267]",38
"[-0.99180912215708, 2.01275514892975, -0.99747024785645, 0.43811218559896, 0.32771296628418, 0.47727444809446, 0.16768632433797, -1.28342614290241, 0.97785741597314, 0.74506773462237, -1.49968459734887, 0.6460887315248, -0.27816322516229, -0.89527489555458, -0.47783815172028, 0.42850383386191, 0.44028304855426, -0.09949837911181]",38
"[-0.2514166340385, 1.98264602175925, -1.61309451621279, 0.88031885486167, 0.6834568840465, 1.10747551975623, 0.17215804467247, -1.09726924556493, 0.62347568261926, 0.96547947229001, -1.39021163180312, 0.88184755764941, -0.11067359111098, -0.2230410866901, -0.15873680483287, 0.92854451226111, 0.98145046171676, -0.63496660900346]",36
"[-0.31384941131796, 1.86844784608174, -1.32488836572792, 0.88227337085853, 0.79869488963678, 1.0254315788502, -0.51988908220443, -2.60642292734717, -0.55154974237256, 0.85774945764122, -1.38678037326946, 0.90809087573565, -0.08798935496599, -0.65071211345524, -0.6406057373692, -0.05537127715766, 0.15128628003509, -0.0319247072793]",42
"[-0.26977510524575, 1.85747225354991, -1.30718547643754, 0.92856485400409, 0.92890426914062, 1.06001849045096, 0.24481854124865, -0.37476839529926, 0.29311727929359, 1.36530512826246, -1.47030392072863, 1.31434601030825, 0.29818578166499, -1.11749158503804, -0.79954780051583, 0.4709914465594, 1.18320142328296, -0.39028422140818]",42
"[-0.26921559123149, 1.96445982301616, -1.4345675230376, 0.91280656091672, 0.70874027929342, 0.9044072029495, 0.20982494059976, -0.11896292572138, -1.22008464735231, 1.13903535957581, -2.60766685666478, 0.7259844045198, 0.96877236743937, -0.56040208854299, -0.7794100657632, 0.7309698034672, 1.13309804648816, -0.29169817835929]",34
"[-0.3206730940365, 1.99031481134283, -1.47449953927447, 0.99985927240953, 0.75282811023574, 0.94175784929972, 0.32268331847195, -1.86176404645749, -0.46927669152304, 1.15586161028381, -1.00227571290575, 0.62825143884557, 0.07571017991592, 0.59665852848467, 0.08129023699671, 1.04256167923052, 0.45808618238468, 0.19259653586378]",32
"[-1.50737485947917, 0.68983137197885, -0.46552110054394, 1.27074566102254, 0.00734537987734, 0.068668138327, -0.68665195152002, -0.43999591600478, -0.4296999444718, -0.37695214043302, -1.01906394674858, -0.50420348148725, 0.52890684080084, -1.08890939081978, -0.985881773188, 0.15915654910588, 1.17427692631187, -0.27710062401199]",7
"[-0.04359032460008, 2.11672724824398, -0.82976399375783, 0.89792235368359, 1.32295780155436, 0.74620379584496, 0.76377434137454, -0.49100970764524, -0.17285377930775, -0.51085433006402, 0.02057238770995, 0.16201442849511, 0.4026109836047, -1.06547005642056, -0.74216886611648, 0.32567289249599, 1.2818441453126, -0.44052722360919]",64
"[-0.3379050637132, 2.03114114770604, -1.5031776480026, 1.00732566807385, 0.70780509861593, 0.98070693972824, -0.0729525031063, -2.43978991643364, -1.10988431900736, 0.64275297326334, -1.73896834122436, 0.61840339472473, 0.16221910555616, -0.2577769668551, -0.52409223087839, 0.97645965973324, 1.23836690731459, -0.31368971632207]",42
"[-0.2045122059827, 2.06878075866616, -1.37262935309707, 1.02105363723312, 0.86227075091722, 0.92884033680547, 0.4240121557029, -1.08353734333014, -0.96066766331015, 0.23100464473318, -1.76035524953514, 0.0564989266762, -0.59846888547606, -0.52422849912026, 0.89886369601873, 0.13683312543745, 0.41820945675281, 0.11085448790366]",34
"[-0.31861974712732, 1.88736921715355, -1.71441861983661, 0.66534523863574, 0.5490144431477, 1.225031116959, -0.78107510495916, -1.81423307163792, -0.7579119677673, -0.2120240132732, -1.6184791203592, 1.62666784570727, 0.99046738101755, -0.78803921611581, -1.04501296700816, 0.56829824750757, 0.97959132603092, -0.52120495838997]",26
"[-0.29457884211108, 1.96967562017314, -1.62553264943068, 0.82116834746678, 0.62775385989492, 1.15083006376893, 0.59160865618491, -1.37467395921261, 0.37306478148523, 0.59698421800586, -1.88274362668922, -0.31296451659367, 0.94674846419329, -0.72386595585373, -0.95577642243806, 0.58142821020892, 0.98772570698587, -0.47637416478296]",32
"[-0.99181959933468, 2.01275413593272, -0.99746933425087, 0.43810992975788, 0.3277126192085, 0.47726701752812, 0.16769093152529, -1.28342394455927, 0.97789661959428, 0.74507081782869, -1.49967923033507, 0.64608619219332, -0.27817582591746, -0.8952780545764, -0.47784523394036, 0.42849856576809, 0.44027282548837, -0.09949923522342]",38
"[-0.28900614013181, 1.94881813056125, -1.35607414624542, 0.97939863867895, 0.88605095782817, 1.03120277341814, -0.30270475861447, -2.1675795647006, -0.80614297419305, 0.45747017733663, -1.99055397508912, 1.00833887713964, 1.17635422023866, 0.0761512145378, 0.0717920379983, 0.25296007929681, -0.22926501972522, -0.06245432246971]",24
"[-0.10704584107832, -0.06136175619321, -0.90088202706108, 0.27893704791381, -0.02847299501989, -0.08009170627515, 0.13429807693478, -1.41611468549062, 0.61220857221553, 0.49968767177014, -2.09847131165366, 0.51907804978836, 0.69403497756356, 0.35793448264499, 0.06130862726391, 0.02858527401143, -0.0108964860458, -0.01846885103194]",28
"[-0.26920846020066, 1.96445794749885, -1.43456760325204, 0.91279914967603, 0.70873855735859, 0.90441222616237, 0.20982296382664, -0.11898907786014, -1.22009153980679, 1.13901461501463, -2.60765641324613, 0.72599525370221, 0.96876350267369, -0.56043555649338, -0.77945507872318, 0.73095280150201, 1.13307811184656, -0.29170317605547]",34
"[-0.1286383776495, 1.02168580190374, -1.9456175350196, 0.04788056800135, 0.47950258682754, 1.18594519754302, 0.67848434027839, -0.75534079109659, -0.24417012585585, 1.63481671752738, -1.17362605346852, 0.96933130879214, 0.21498038129295, -0.43173726707945, 0.24744483831927, -0.56728044739555, 0.70679542511567, -0.31078440962854]",52
"[-0.40871508956185, 1.55802661638008, -1.59292233739288, 0.08263609622351, -0.42724167528216, -0.17241095842957, -0.00432811606038, 0.07606336017424, -0.37101398915549, -0.00986079326127, 0.13880476916895, -0.02407737960685, 0.00391240113733, -0.06818910876461, 0.09376584849608, -0.23795656730141, 0.30893801065101, -0.2094371423962]",24
"[-0.14414779348392, 2.15171175076366, -1.51945228931167, 0.9213059947147, 0.58339773047122, 0.96336566373567, -0.25374570609803, -2.02908462321127, 0.28389491002937, 0.3073561459189, -1.88859371565644, 0.58101468799612, 1.3623122980403, -0.17314402495337, -0.59033519206223, 0.53510752621991, 0.78012255857657, -0.30835854883491]",36
"[-0.01079327275239, 0.19647544808817, -0.57638870629553, -0.0623627125779, -0.60971179212071, 1.00050159505612, 0.00040355884023, 0.09754890612861, -0.49943009252097, -0.12417638727298, 0.26362983432105, 0.43399159222651, 0.46760151684631, -1.08264075855976, -1.08860098164641, 0.57551687528997, 1.04042639892112, -0.24744861448322]",52
"[-0.34914686486756, 1.90176990759318, -1.56197593437564, 0.68817960518036, 0.56641364205023, 1.11278711510843, 0.47441015085334, -0.54621142942026, -1.06471611397768, 1.30275903830143, -2.52654024393485, 0.31594588550431, -0.33266813672899, -0.35014264525565, -0.0870631507249, 0.69106753949813, 0.41970943230275, -0.22232194118746]",40
"[-0.28637293083924, 1.66466269749364, -1.11301394651646, 0.74794365915091, 0.9213166485795, 1.04663318921242, 0.22152822688138, -1.72648984503288, 0.54937712533621, 0.28816543970921, -1.94637004096883, 0.03671682921705, -0.51809152825836, -0.59463127420933, -0.18148386010767, -0.00910198423294, -0.01937036087227, 0.02933547111692]",48
