A,B
"[0.00017377035029393718, 0.002401654661786551, 0.008257276072345034, -0.020411923621688203, -0.14037342129181643, 0.5965843432279994, 0.016146646305457195, -0.012173860761941602, 0.002292532139914569, 0.19629469854087586, -0.07399275703635505, 0.5965843427297093, 0.010908439557904796, -0.027997922656581388, 0.01795744341498619, -0.1613647555437969, 0.20701001421818732, 0.5965843446855994]",48
"[0.00017376366536477032, 0.002401668235731365, 0.008257275860590304, -0.0204119211380329, -0.14037343566588908, 0.596584342204312, 0.016146635672786933, -0.012173873136681237, 0.002292533276887315, 0.19629469606661257, -0.07399275008902849, 0.5965843487958902, 0.010908442123867355, -0.027997932412141744, 0.017957450736818835, -0.161364748177781, 0.20701002128602902, 0.596584328769059]",80
"[0.0001737762363365096, 0.002401676147236204, 0.008257277730028495, -0.020411923563133073, -0.14037343009050043, 0.5965843429809354, 0.016146638712814767, -0.012173866177629777, 0.002292534907831375, 0.19629469777325217, -0.0739927572233199, 0.5965843375370731, 0.010908428420989956, -0.027997920885528122, 0.0179574598098083, -0.16136473678411845, 0.20701000896607138, 0.5965843440865016]",128
"[0.0001737743953634364, 0.002401653471624802, 0.00825727780990789, -0.0204119289146277, -0.14037342371055356, 0.5965843368448158, 0.016146631506646875, -0.012173873716244293, 0.002292537147108453, 0.1962946895079222, -0.0739927425800686, 0.5965843465858565, 0.01090842641638738, -0.027997920500300203, 0.017957460247274, -0.16136474989469593, 0.20701001031946623, 0.5965843439475018]",48
"[0.00017378000981268854, 0.002401670007625742, 0.008257276175629269, -0.020411934312597035, -0.14037342455548527, 0.5965843399011638, 0.016146633249041337, -0.012173876829284148, 0.002292536371373948, 0.19629469487858645, -0.07399275265596705, 0.5965843407447767, 0.010908441790497856, -0.02799791972823683, 0.017957456362351788, -0.16136475196735528, 0.2070100058537521, 0.5965843436605741]",48
"[0.00017376325878863476, 0.002401657425112354, 0.008257286863846032, -0.020411929065368862, -0.1403734303793598, 0.5965843322931735, 0.016146633127926927, -0.012173871827822601, 0.002292534378256368, 0.19629470031849328, -0.0739927398463665, 0.5965843346233014, 0.010908430201849173, -0.027997923258060005, 0.01795745142733624, -0.16136474724473385, 0.2070100090843019, 0.5965843379192435]",72
"[0.00017378099565771617, 0.0024016603475402287, 0.008257275667670969, -0.020411927113132382, -0.14037341977355744, 0.5965843461649405, 0.016146630193061434, -0.012173862983389372, 0.0022925418968829723, 0.19629469411350187, -0.07399274233273605, 0.5965843304019528, 0.01090843597773972, -0.027997931899225798, 0.017957456467158763, -0.16136474519662297, 0.2070100141606878, 0.5965843400883186]",48
"[0.00017378111068992966, 0.0024016673418524688, 0.008257283135414116, -0.020411922847593373, -0.14037342980710898, 0.59658433844843, 0.016146637357480148, -0.012173854971830772, 0.002292539106519599, 0.19629469068881727, -0.0739927545167179, 0.5965843394900673, 0.01090843326325429, -0.02799793341154141, 0.01795744042485108, -0.16136473721992042, 0.20701001211352507, 0.5965843447382698]",40
"[0.00017376224982658528, 0.0024016584194277634, 0.00825727782169886, -0.020411925663419508, -0.14037342032229574, 0.5965843434676907, 0.016146631362814728, -0.012173862513612856, 0.0022925367910808475, 0.1962946942164627, -0.07399275511683857, 0.5965843400601442, 0.010908429577191524, -0.027997930669124146, 0.017957453894818152, -0.16136473279083474, 0.2070100262517707, 0.5965843378243564]",48
"[0.00017377518847225826, 0.002401654960059714, 0.00825728230147282, -0.02041192186931846, -0.1403734142593328, 0.5965843440509263, 0.016146638580279725, -0.01217387036270896, 0.0022925391626804304, 0.19629470103091287, -0.07399274526264199, 0.5965843454581423, 0.010908433873656538, -0.027997933984474414, 0.017957436899558508, -0.16136475128871877, 0.20701002070718777, 0.5965843445895935]",66
"[0.00017377685765636444, 0.0024016590596796076, 0.00825727750207201, -0.02041193136194069, -0.14037342132811026, 0.5965843522828476, 0.016146621812293135, -0.012173875406377144, 0.0022925379328596423, 0.19629470607297314, -0.07399275093516551, 0.5965843412645936, 0.010908435139792066, -0.02799793152215909, 0.017957447743370585, -0.16136475295203584, 0.20701001583864403, 0.5965843418800484]",32
"[0.00017377132804895093, 0.0024016581821569845, 0.008257277787775595, -0.0204119244548613, -0.1403734309077425, 0.5965843347069092, 0.016146641268471283, -0.012173867913332739, 0.00229253784393152, 0.19629469059812582, -0.07399274919436133, 0.596584329611092, 0.0109084355053845, -0.027997923733956247, 0.01795745346250353, -0.16136475361187558, 0.20701002717619915, 0.5965843415544443]",80
"[0.00017377029875458326, 0.0024016640970954636, 0.008257276880728682, -0.0204119281901641, -0.14037342195103897, 0.5965843383885546, 0.01614663378364139, -0.012173876801353716, 0.002292540196712468, 0.19629470356461712, -0.07399274678198382, 0.5965843399010783, 0.010908434911743677, -0.027997936439011013, 0.017957459286569, -0.16136475108016823, 0.20701002316699194, 0.5965843326537051]",48
"[0.0001737784052814023, 0.0024016644106653585, 0.008257281906883846, -0.02041192149426648, -0.14037342153379623, 0.5965843431505484, 0.016146627409596662, -0.01217387762644371, 0.002292538777492289, 0.1962946775688959, -0.07399275285481476, 0.5965843472289547, 0.010908431645305436, -0.027997928588543566, 0.017957453003467867, -0.1613647418832255, 0.20701001842630382, 0.5965843447576534]",72
"[0.00017376249322536354, 0.0024016692503033388, 0.008257275921029407, -0.020411924225965366, -0.14037342935784802, 0.5965843371539719, 0.0161466286616472, -0.012173879284100996, 0.0022925284004227586, 0.19629469229140184, -0.07399275492627186, 0.596584344469172, 0.010908446292548045, -0.027997924111581952, 0.017957449866569258, -0.16136474257137567, 0.20701000924959082, 0.5965843378755323]",48
"[0.00017377224109493646, 0.002401657084319661, 0.008257279024419886, -0.020411915483899028, -0.1403734355912996, 0.5965843429577792, 0.016146648820676866, -0.01217386584423177, 0.0022925375789936003, 0.19629469860042456, -0.07399276030110045, 0.5965843468938422, 0.010908429817294276, -0.027997935240118815, 0.017957444580341864, -0.16136473695599265, 0.20701001501402, 0.5965843395185135]",48
"[0.00017377264542215305, 0.0024016714696016082, 0.00825728345296937, -0.020411935712372195, -0.14037341550623172, 0.5965843471864564, 0.016146641984933246, -0.012173872172628903, 0.00229253825551298, 0.19629469699297167, -0.07399274842679175, 0.596584340744508, 0.010908429128386838, -0.0279979357154174, 0.017957451012805437, -0.1613647416400101, 0.2070100118238771, 0.5965843449595611]",112
"[0.00017376187261900722, 0.0024016565301217823, 0.008257282339366975, -0.020411922275145333, -0.14037342473677467, 0.596584345087366, 0.016146646848420394, -0.012173879297752436, 0.002292544716945174, 0.1962946997908112, -0.07399274342919447, 0.596584337298663, 0.010908430566354179, -0.02799793030724968, 0.01795745564790545, -0.16136474899942146, 0.20701001232922395, 0.5965843426360291]",124
"[0.00017377842938489898, 0.0024016572822985827, 0.008257284042865663, -0.020411928443817687, -0.14037342132711206, 0.5965843369670348, 0.01614662712011953, -0.012173855852163481, 0.002292535924408792, 0.1962946987714782, -0.07399275194397463, 0.5965843483544256, 0.010908433319220439, -0.02799791984266762, 0.01795745213738363, -0.161364745125077, 0.20701002021343878, 0.5965843413747105]",72
"[0.00017377281870696904, 0.00240165445012479, 0.0082572870966061, -0.02041191247895385, -0.1403734295812617, 0.5965843423534116, 0.016146637270904582, -0.012173875168235518, 0.0022925439890030944, 0.19629469687352377, -0.07399275210430534, 0.5965843342593647, 0.010908433534345759, -0.02799792822061327, 0.017957445849120266, -0.1613647537811076, 0.20701002368624682, 0.5965843511716595]",64
"[0.0001737712524376271, 0.0024016675745472207, 0.008257274493229123, -0.02041192872871697, -0.1403734200508847, 0.5965843408194446, 0.0161466366450798, -0.012173871529938068, 0.0022925351679354052, 0.19629469898004165, -0.07399274212960896, 0.5965843409806493, 0.010908439527002357, -0.02799793161093927, 0.01795743904873865, -0.16136474372529822, 0.20701002768554608, 0.5965843360316448]",48
"[0.00017376997312016493, 0.0024016568690614693, 0.008257273662714658, -0.02041192902191973, -0.14037343558686166, 0.5965843545455208, 0.016146633394552204, -0.012173873177501248, 0.0022925355037669392, 0.19629469735835137, -0.07399274826488707, 0.5965843366080706, 0.010908429758416468, -0.027997939501640735, 0.017957445854022955, -0.1613647356453095, 0.20701001359112065, 0.5965843421251775]",48
"[0.00017376911332423053, 0.002401665475974935, 0.008257277078058796, -0.020411925482870887, -0.1403734189313235, 0.596584340215795, 0.01614664589344706, -0.012173869917424555, 0.0022925305814503073, 0.19629469924969095, -0.07399274575417866, 0.5965843337596909, 0.010908435214258843, -0.02799791784187967, 0.017957443429559905, -0.16136473939986629, 0.20701000689243937, 0.5965843466855428]",48
"[0.0001737757476246616, 0.002401671749661561, 0.008257270482654407, -0.020411931487942424, -0.14037342277210813, 0.596584347363084, 0.016146641244723453, -0.012173863685310805, 0.0022925405636071193, 0.19629469478320336, -0.07399275218708558, 0.5965843342442905, 0.01090842867095021, -0.02799793037955925, 0.017957438809349507, -0.16136474295934428, 0.20701001393712287, 0.5965843459009219]",48
"[0.00017377423267664346, 0.0024016566087864347, 0.008257276805304524, -0.02041192800505401, -0.14037343281885276, 0.5965843521533339, 0.01614663131180009, -0.012173865830122213, 0.002292546769521989, 0.1962947083758363, -0.07399275660701934, 0.5965843387167475, 0.010908431987029435, -0.02799793084822944, 0.01795744956172202, -0.16136474883019927, 0.20701000400068978, 0.5965843417594846]",48
"[0.00017377617547076606, 0.0024016673013871116, 0.008257271324087894, -0.02041192154335045, -0.14037342011322315, 0.5965843461842721, 0.016146628590332952, -0.012173888833918626, 0.0022925334198996357, 0.19629469517602796, -0.07399275277904319, 0.5965843430642239, 0.010908436075711353, -0.0279979314165128, 0.01795744886419292, -0.16136474960838978, 0.20701001666941563, 0.5965843439191095]",48
"[0.0001737673549926966, 0.0024016692518574255, 0.008257284818632036, -0.020411926005413004, -0.1403734250341984, 0.5965843429011385, 0.016146634955244127, -0.012173867418666861, 0.0022925440505430178, 0.19629469370642638, -0.07399274616894179, 0.5965843253795805, 0.010908437518382854, -0.027997929014452798, 0.01795745278160377, -0.1613647479535441, 0.20701000799225788, 0.5965843485758001]",72
"[0.0001737837762811441, 0.0024016651424903766, 0.008257288208556268, -0.020411915633559312, -0.14037343113434467, 0.5965843418734467, 0.01614663959976164, -0.012173867613111703, 0.0022925390928810246, 0.19629468869851213, -0.07399275989455699, 0.596584338798763, 0.010908438240913315, -0.027997917413599773, 0.017957447425176694, -0.16136473836682286, 0.2070100132374372, 0.5965843465125117]",64
"[0.0001737690189821731, 0.0024016612894930747, 0.008257287836864514, -0.020411928121738504, -0.14037343068759348, 0.5965843505104509, 0.016146633208784556, -0.012173876034581704, 0.002292546081836792, 0.19629469993445686, -0.07399275925821483, 0.5965843367726811, 0.01090843058603494, -0.027997917329768796, 0.017957456211205553, -0.1613647421674446, 0.20701002116983874, 0.596584334595892]",72
"[0.00017377302738844305, 0.0024016603825542564, 0.008257272387917406, -0.02041192450548573, -0.1403734331089704, 0.5965843488778786, 0.016146635079040954, -0.012173866658235444, 0.0022925347399854194, 0.19629468910700051, -0.0739927419062904, 0.5965843296306911, 0.01090842662711592, -0.027997924025477676, 0.017957441617624345, -0.16136473995632872, 0.2070100108911998, 0.5965843405562711]",48
"[0.0001737738391434225, 0.0024016678148390956, 0.008257292935652836, -0.02041192994742967, -0.14037342839001096, 0.5965843448695867, 0.01614664779773377, -0.012173868786168697, 0.0022925349620032593, 0.1962947017617102, -0.07399275253465294, 0.5965843480212987, 0.010908438996172009, -0.027997930538004395, 0.01795744409896211, -0.1613647502364847, 0.20701001452697762, 0.5965843390557501]",64
"[0.00017377821680628663, 0.002401660865086701, 0.008257279263162469, -0.020411935460593614, -0.14037341690660468, 0.5965843413385765, 0.016146622626876175, -0.012173869174155753, 0.002292533285956715, 0.19629469663886912, -0.07399275109052884, 0.5965843350063808, 0.010908432548219028, -0.027997931062543422, 0.017957449379429953, -0.16136474530548198, 0.20701002294031126, 0.5965843452880051]",80
"[0.00017376184391729106, 0.002401666006618032, 0.008257275799847552, -0.02041192994854019, -0.1403734281158069, 0.5965843508003289, 0.016146630772233685, -0.012173874082022616, 0.0022925345090986813, 0.19629469806361716, -0.07399274487009137, 0.5965843462733444, 0.010908425273295407, -0.02799792182033545, 0.017957446205173047, -0.16136474678651472, 0.20701001447319703, 0.5965843306265782]",32
"[0.00017377717834449113, 0.0024016717310737425, 0.008257271471273173, -0.02041192955744039, -0.14037342375731499, 0.5965843426965632, 0.016146622914549276, -0.012173880977222764, 0.002292539125444228, 0.1962946994248126, -0.07399274996440694, 0.5965843457429924, 0.01090843477606442, -0.02799793177186214, 0.01795744698939822, -0.16136474089425806, 0.20701001177975326, 0.5965843505390969]",48
"[0.00017376938599834632, 0.0024016583542207136, 0.008257278668909138, -0.02041192982222088, -0.14037342108221665, 0.5965843330347944, 0.016146631754010887, -0.012173866077858241, 0.002292532813623693, 0.19629470081656597, -0.07399275911255407, 0.5965843370116115, 0.010908433569516844, -0.027997915622109557, 0.017957455827810977, -0.1613647408010231, 0.2070100169430281, 0.5965843325956443]",48
"[0.00017377585625809802, 0.0024016668363358654, 0.00825728088205713, -0.020411926859931956, -0.14037342999433053, 0.5965843423470223, 0.01614664244023623, -0.012173868544784246, 0.0022925339539997024, 0.1962946910893461, -0.07399275508062603, 0.5965843448469595, 0.010908446665907758, -0.027997935250706964, 0.017957442778563284, -0.16136474831892628, 0.20701000882923282, 0.5965843534759135]",72
"[0.00017377272096339677, 0.0024016622041420814, 0.00825728180267276, -0.02041192735296084, -0.14037342549661, 0.596584346692138, 0.016146627721778706, -0.012173879498465573, 0.002292523167337036, 0.1962947025452255, -0.07399275332682025, 0.5965843389550207, 0.01090842796900062, -0.027997924543251698, 0.017957458805708346, -0.1613647490649479, 0.20701001260289667, 0.5965843434271966]",78
"[0.0001737719040399595, 0.0024016708475471183, 0.008257277768692192, -0.0204119209815732, -0.14037342422974078, 0.5965843370569972, 0.016146623138370418, -0.01217387603143812, 0.0022925430658218816, 0.19629469211689043, -0.07399274567311188, 0.5965843519668612, 0.010908439391050349, -0.02799793013857426, 0.017957443156234303, -0.1613647511198986, 0.20701001403726088, 0.5965843363386227]",48
"[0.00017377008904879927, 0.0024016534785431744, 0.008257278803197618, -0.02041193120531875, -0.140373434578948, 0.5965843356989076, 0.016146638377313026, -0.012173866997516885, 0.0022925316370093506, 0.1962946952082662, -0.07399275553985969, 0.5965843478794562, 0.01090843342652327, -0.027997921971475426, 0.017957451592732494, -0.16136473274723978, 0.20701001723719314, 0.5965843523935516]",80
"[0.00017377278888235106, 0.002401665947786447, 0.008257289119392726, -0.020411922284011976, -0.14037342791442517, 0.5965843500902173, 0.01614663179901131, -0.012173864338260672, 0.0022925388633181012, 0.19629469692581947, -0.0739927496000044, 0.5965843514245873, 0.010908435784031618, -0.027997924395484534, 0.017957448771589158, -0.16136476047130524, 0.20701001350070714, 0.5965843402362081]",40
"[0.0001737713002205871, 0.0024016629903522986, 0.008257265252330975, -0.020411926700133406, -0.14037341620763005, 0.5965843503653948, 0.016146640147582724, -0.012173873001372673, 0.0022925450959701637, 0.1962946944473277, -0.0739927472330044, 0.5965843424570211, 0.010908436838525782, -0.02799793027869905, 0.017957454584916648, -0.16136473900229975, 0.2070100097655602, 0.59658433996703]",80
"[0.0001737697618680162, 0.002401657773081499, 0.008257275011851839, -0.020411913128568424, -0.14037343229187377, 0.5965843377329402, 0.016146632308586165, -0.012173865176289829, 0.002292540586315088, 0.19629470269342106, -0.07399275898034542, 0.5965843482766994, 0.010908434932084833, -0.027997938749623783, 0.017957440593527368, -0.16136473831471562, 0.20701001282254236, 0.596584347088957]",32
"[0.00017376810237764765, 0.0024016476956893306, 0.008257278716070507, -0.020411929726570376, -0.14037342282321577, 0.5965843369524156, 0.016146635093494646, -0.012173864817761941, 0.0022925428946525624, 0.19629469157001148, -0.07399274973189061, 0.5965843464811786, 0.010908433853474021, -0.02799793247988755, 0.017957450381383796, -0.1613647556437185, 0.2070100138978663, 0.5965843348703926]",46
"[0.00017377428284451118, 0.0024016636925451905, 0.008257276046160812, -0.020411922105157982, -0.1403734213170824, 0.5965843371896796, 0.016146634607288896, -0.012173873265878732, 0.002292555258198118, 0.1962946904358636, -0.0739927503449711, 0.5965843466855943, 0.010908426723297586, -0.027997933516165693, 0.017957442934439415, -0.16136473622505126, 0.20701001211114448, 0.5965843415699233]",48
"[0.00017376800581105493, 0.002401660255052382, 0.00825726687507535, -0.020411915165914268, -0.14037343029452418, 0.5965843472429384, 0.016146633525840875, -0.012173879706723166, 0.0022925393950929086, 0.19629469368805122, -0.07399275278323186, 0.5965843318813556, 0.010908437503915422, -0.027997927843808192, 0.017957443733017404, -0.16136474001821066, 0.20701002150750755, 0.5965843495108148]",48
"[0.00017378464175291742, 0.002401665398884034, 0.008257291083188243, -0.02041192842993877, -0.1403734335296575, 0.5965843387559508, 0.01614663630824859, -0.012173871488666237, 0.0022925352268525685, 0.1962946998684609, -0.07399275565739129, 0.5965843492168456, 0.010908429998350627, -0.02799793153856447, 0.017957449176784247, -0.16136475494997912, 0.20701001223510782, 0.5965843431864015]",104
"[0.00017378287612398454, 0.002401657878901278, 0.008257277264702809, -0.02041192633529307, -0.1403734271317526, 0.596584341577258, 0.016146638176534583, -0.012173865510944702, 0.0022925339857805794, 0.19629469641479763, -0.07399274765296045, 0.5965843509857149, 0.010908438945911121, -0.027997924295826947, 0.017957443277597056, -0.16136473371090262, 0.20701002345907918, 0.5965843338871948]",48
"[0.0001737778310344176, 0.002401655573388004, 0.008257288020941807, -0.020411920886535477, -0.14037341793921598, 0.5965843404968793, 0.016146640524984407, -0.012173878903154172, 0.0022925279157878127, 0.19629470086599607, -0.07399275619366688, 0.5965843429687425, 0.01090842884488385, -0.027997928613395996, 0.017957452627202664, -0.1613647479745192, 0.20701002233347002, 0.5965843367956425]",112
"[0.00017377838316347553, 0.0024016602773111522, 0.008257283662983837, -0.020411935581973996, -0.14037343448362036, 0.5965843477396234, 0.016146639297185607, -0.012173862199872479, 0.0022925432272458955, 0.19629469718998804, -0.07399274975862588, 0.5965843412256339, 0.010908435042532454, -0.027997922216980907, 0.017957456526753984, -0.16136474760039368, 0.20701002039923674, 0.596584333995669]",116
"[0.0001737702819888234, 0.002401660249007626, 0.008257273229639725, -0.020411918271330896, -0.14037343000403527, 0.5965843511094153, 0.016146643233914813, -0.012173881481802842, 0.0022925358999910344, 0.1962946915053538, -0.07399274598203077, 0.5965843504441968, 0.010908433410302962, -0.027997918138697567, 0.01795744593708068, -0.16136474067441897, 0.20701001218212167, 0.5965843483245752]",48
"[0.000173776098074714, 0.0024016624502713213, 0.008257280574966665, -0.020411915716597145, -0.14037343146844186, 0.5965843357595402, 0.016146627156333245, -0.012173874267527548, 0.002292544873833881, 0.19629469658174942, -0.07399274708809615, 0.5965843370289039, 0.010908433345063338, -0.027997930499820512, 0.01795746258246451, -0.16136475139646184, 0.20701000739887435, 0.5965843386403006]",80
"[0.000173773748986082, 0.0024016518247610822, 0.008257273153941484, -0.020411923354994598, -0.14037342885492313, 0.5965843433196311, 0.01614663955733183, -0.01217387234499091, 0.0022925394128413316, 0.19629469752363768, -0.073992741160542, 0.5965843387612549, 0.010908443472291635, -0.02799793811371771, 0.017957451016220795, -0.16136474504198434, 0.2070100061741965, 0.5965843359041882]",80
"[0.00017377832047854315, 0.002401662167803596, 0.008257274709092908, -0.02041191610394984, -0.14037344101269836, 0.5965843376208207, 0.016146632404509302, -0.012173877991172453, 0.0022925427588633375, 0.19629469357066653, -0.07399275574239306, 0.5965843393789099, 0.0109084326614651, -0.02799793050327399, 0.017957459697698398, -0.16136473887164185, 0.20701000949742568, 0.5965843463242023]",48
"[0.0001737826703570629, 0.0024016597191080943, 0.008257275292422765, -0.020411926591459028, -0.14037342835914465, 0.5965843413412739, 0.016146629013998128, -0.012173882553069547, 0.002292547623565462, 0.19629470156407533, -0.07399276059580694, 0.5965843473286981, 0.010908432988071403, -0.027997930937930175, 0.017957442714536313, -0.16136474389731978, 0.20701001602089306, 0.5965843499865919]",32
"[0.0001737730051107831, 0.002401656335044749, 0.008257280260697667, -0.020411921044812167, -0.14037344018656733, 0.5965843500499239, 0.016146635100221712, -0.012173878537751015, 0.002292543910790855, 0.19629469767791982, -0.07399276589629061, 0.596584343858105, 0.010908438543668127, -0.02799793004635061, 0.017957451006487497, -0.16136473822099429, 0.2070100194511633, 0.5965843424464312]",80
"[0.00017377712545246722, 0.0024016662811736813, 0.00825728386570283, -0.0204119236833359, -0.1403734420131151, 0.5965843439255475, 0.01614664099211321, -0.012173873573821551, 0.002292529926046174, 0.19629469049440593, -0.07399274999231892, 0.5965843315710717, 0.010908438712224286, -0.027997932879201604, 0.017957451754515973, -0.161364747155141, 0.2070100169984317, 0.5965843410287244]",114
"[0.00017377067160156823, 0.0024016653199351178, 0.008257269331917378, -0.020411918134699055, -0.14037342955231485, 0.5965843518214585, 0.01614663537922067, -0.012173884802489196, 0.0022925476041371993, 0.1962946924475553, -0.0739927552554859, 0.5965843336354738, 0.010908435929692211, -0.02799792858610005, 0.017957450214544455, -0.16136474200665094, 0.20701001523036044, 0.596584344004278]",80
"[0.0001737730286143315, 0.0024016577570727215, 0.008257286596669616, -0.020411919805602047, -0.14037343189866242, 0.5965843308813923, 0.016146640328458826, -0.012173869489415784, 0.002292550424580541, 0.19629469954840334, -0.07399276405626673, 0.5965843485248297, 0.010908436138092751, -0.027997932645153826, 0.017957447738721016, -0.16136474454124947, 0.20701001488932172, 0.5965843424755007]",112
"[0.0001737659370361635, 0.0024016610898791517, 0.008257282917148202, -0.02041192471221046, -0.14037342562436964, 0.5965843387549953, 0.01614664320056315, -0.01217388019298328, 0.0022925249305304003, 0.19629468913918485, -0.07399275034857433, 0.5965843425601757, 0.010908436471410569, -0.027997924674382644, 0.017957447741953063, -0.16136474592234873, 0.20701000556626434, 0.5965843326004007]",118
"[0.00017377245062545987, 0.00240166655644133, 0.008257289117983221, -0.020411927625483873, -0.14037342969442956, 0.5965843527207196, 0.016146645088617927, -0.012173867747228825, 0.0022925473051355603, 0.1962947027441895, -0.07399275157693713, 0.5965843431845559, 0.01090842737719905, -0.027997923171356964, 0.01795744568056421, -0.16136475130397349, 0.2070100116695792, 0.5965843426009273]",64
"[0.00017377353717871452, 0.002401677101995948, 0.008257267807958713, -0.02041192076718978, -0.14037342836481015, 0.5965843394868438, 0.01614662964117348, -0.01217387264110872, 0.0022925420130169914, 0.19629470307034455, -0.07399274974195222, 0.5965843406856889, 0.010908435158305512, -0.027997933896932455, 0.017957451727362798, -0.16136473703035378, 0.20701001059162755, 0.5965843449590725]",48
"[0.00017377563424565202, 0.0024016510454320356, 0.008257273861697792, -0.02041191641232528, -0.14037343071071473, 0.5965843465795088, 0.016146624853159094, -0.012173876645636851, 0.00229254100002966, 0.1962947048114223, -0.07399274323530126, 0.596584340606506, 0.010908436061173135, -0.027997920094240885, 0.017957449826023188, -0.16136474542476104, 0.2070100090414211, 0.596584343849444]",48
"[0.00017377988112767404, 0.00240165339406579, 0.00825728380045862, -0.02041193007198108, -0.14037343139251565, 0.5965843435245441, 0.016146636913506027, -0.012173864567801559, 0.0022925403665556903, 0.19629470246470848, -0.07399274236032444, 0.5965843399925773, 0.010908436683849922, -0.0279979298088801, 0.017957440846648395, -0.16136474260982162, 0.2070100257776564, 0.5965843457061438]",48
"[0.00017376701025390812, 0.002401653815994507, 0.008257285093852042, -0.02041192898751084, -0.14037342737809433, 0.5965843324779307, 0.01614663300255349, -0.01217387577314846, 0.002292536396344682, 0.1962946908082466, -0.0739927585096157, 0.5965843428717903, 0.010908436192330251, -0.027997930819273927, 0.017957437613014476, -0.1613647429988825, 0.20701002641448027, 0.596584338066966]",40
"[0.000173768935126104, 0.002401666734040805, 0.008257280946548705, -0.02041192361693054, -0.14037342856726429, 0.5965843393997544, 0.016146626967266146, -0.012173875051768058, 0.0022925337818819162, 0.19629469706336272, -0.0739927534999733, 0.5965843437204544, 0.01090842612445552, -0.027997927539254595, 0.017957440851889262, -0.16136475156312574, 0.2070100314655497, 0.5965843437712951]",48
"[0.0001737739447212294, 0.0024016544918276537, 0.00825727772881589, -0.02041192244452204, -0.14037342665606695, 0.5965843411822118, 0.0161466207729253, -0.012173866078611395, 0.0022925359689940595, 0.19629470532072124, -0.07399276292162613, 0.596584336932888, 0.010908428961117959, -0.027997926669310953, 0.017957444263653817, -0.16136475066954256, 0.2070100197030807, 0.5965843404093435]",32
"[0.00017376576783804845, 0.002401666299468294, 0.00825727252700872, -0.02041192178763121, -0.14037342668106004, 0.5965843399848739, 0.016146639944218038, -0.012173881767386626, 0.002292539339614796, 0.1962947008479402, -0.0739927568654802, 0.5965843344282069, 0.010908429003031794, -0.02799792988509201, 0.01795745826458969, -0.16136475429640246, 0.20701000996940852, 0.5965843464566787]",80
"[0.0001737688140517169, 0.002401653428525472, 0.00825728272257499, -0.02041191683748115, -0.1403734217691605, 0.5965843336690819, 0.016146636284598097, -0.012173874153088647, 0.002292542826638537, 0.19629469741425787, -0.0739927499428479, 0.5965843379803184, 0.010908422728273394, -0.027997928013552296, 0.017957459746434246, -0.16136473987239716, 0.2070100068755468, 0.596584339248334]",126
"[0.00017378099530118008, 0.0024016494934845528, 0.008257285415422408, -0.020411924000485616, -0.14037342598010671, 0.5965843464623471, 0.016146634229931258, -0.012173870437883646, 0.0022925356204041344, 0.19629468988011262, -0.07399276106878212, 0.5965843463161586, 0.01090843651597374, -0.027997929659489853, 0.017957445818489324, -0.16136475266712716, 0.20701001785283676, 0.5965843320111666]",40
"[0.00017376419612072822, 0.0024016681076290836, 0.008257282672307562, -0.02041192791291361, -0.14037342884265055, 0.5965843481233764, 0.01614663791557115, -0.01217386657891055, 0.0022925424909687594, 0.19629468765012348, -0.07399274885982944, 0.5965843488073828, 0.010908427632234636, -0.027997921703334993, 0.017957454943043696, -0.16136474204038392, 0.20701001481870188, 0.5965843539502247]",114
"[0.00017376942737016223, 0.002401660271084701, 0.008257276941033277, -0.020411924899699733, -0.14037343649602949, 0.5965843425759038, 0.016146636390334566, -0.012173861635856492, 0.0022925453959478635, 0.19629470591385081, -0.07399274063335613, 0.5965843340442328, 0.010908429233652943, -0.027997930664485308, 0.017957451758926823, -0.16136474279899515, 0.20701001331196808, 0.5965843364330291]",48
"[0.00017377655754847126, 0.0024016699069369755, 0.0082572818248083, -0.020411915751507203, -0.14037342228017172, 0.5965843351186332, 0.016146638008304265, -0.012173876834277923, 0.0022925517833217056, 0.19629469322612253, -0.07399276135037294, 0.5965843454214542, 0.010908429583761484, -0.027997930459574136, 0.017957448633397478, -0.1613647498923931, 0.2070100117573067, 0.5965843396315381]",112
"[0.00017376935903380155, 0.002401658772788115, 0.008257267227548555, -0.020411912992354213, -0.14037342289054827, 0.5965843425457115, 0.0161466440987085, -0.012173864660520825, 0.0022925413545500373, 0.1962946983223609, -0.07399275448712052, 0.5965843385759925, 0.010908443640747667, -0.027997927889964108, 0.01795744097790879, -0.16136474707322657, 0.20701001178683012, 0.596584339886155]",48
"[0.00017376775093364116, 0.0024016691410160738, 0.008257271321484624, -0.020411926011809415, -0.14037343275319525, 0.5965843434068911, 0.01614662482151784, -0.012173874032451973, 0.0022925396187687755, 0.196294685029558, -0.07399275716007668, 0.5965843436297004, 0.010908436605761308, -0.027997929919958343, 0.01795744795428331, -0.16136475567886216, 0.20701000895664773, 0.5965843442614441]",48
"[0.0001737778529003506, 0.0024016747671790836, 0.008257277632395664, -0.02041192646922943, -0.14037343583901082, 0.5965843419266378, 0.016146625165743604, -0.012173877484013591, 0.0022925409154115287, 0.19629469535364366, -0.07399274528213783, 0.5965843456164441, 0.010908427753470298, -0.027997925752215845, 0.017957446865932463, -0.16136474681795326, 0.20701001728833457, 0.596584350119917]",32
