A,B
"[-1.69580741562949, -2.17881147795832, -0.74955683255684, -1.40568008624275, -1.16572034045234, -0.29073000652734, -0.73535353210471, 0.20693883895001, 0.921480677046, 1.15221246584858, 1.20468232039815, -0.1085495958108, 0.14449953443888, 0.1023955097425, -0.11805409933956, -0.36048825402222, -0.51913448890955, 0.21361436950936]",30
"[-0.05696710305001, -2.18423623108328, -0.97908205612861, -1.87217664553313, -1.26767946611058, -0.3638372537022, 0.0185589538991, 0.831363507432, 0.50240375254196, 1.15400413834215, 1.00282539480931, 0.41318088925242, -0.08207748545081, -0.15668613691515, -0.10938390552254, -0.35454371426416, -0.51713924537281, 0.22964536290878]",40
"[-0.2909718962787, 0.31691933219103, 0.20715982795651, -0.53278995245027, -0.26775969201217, -0.09637413987056, -0.92121407923913, -0.61228290597613, 0.25517118249671, 1.04360023300708, 0.81371662462026, -0.08356433438299, -0.12084144201425, -0.08842545263771, -0.16776571478932, -0.22183781457021, -0.37948161635553, 0.04766676319731]",30
"[-1.09782343766642, -2.37874436136068, -1.30056911053456, -1.15984298529287, -1.30277783307072, -0.34653251595788, -0.61587626503642, 0.30868925706386, 0.84678668998696, 1.2995664420335, 1.31480546309538, 0.03639071158888, -0.10807796831399, -0.21863135436741, -0.18794355384223, -0.38561749831456, -0.45752682273693, 0.14230417902649]",16
"[-0.08932743830021, -0.84629865859528, 1.03461664813503, -0.92578152806886, 0.00642366162843, -1.12270956962712, -1.24181510781707, -0.53603086190142, 0.40457637703997, 1.06479566943957, 0.85213982540661, -0.01881263108175, -0.02914083983145, -0.00042228015013, 0.043939258237, -0.01941835060435, -0.07438922967723, 0.02213602863072]",40
"[0.59751298004191, -0.71339320620495, 0.0527993021718, -1.90020987608919, -0.54673785462091, -1.2324298691032, -0.5194965125651, 0.05223331035274, 0.35501396044547, 1.43282575293291, 1.21487815258378, 0.17526226780563, 0.07139247340404, 0.09305430291467, -0.11133325501837, -0.31997918111926, -0.49373291254665, 0.22181860974526]",50
"[-0.86619275135474, -2.54981260339032, -1.29858472994934, -1.40106923761276, -1.02061967297119, -0.08623864607163, -0.79660677979487, 0.43287663762325, 1.03539299069764, 1.04599160442969, 1.15025551776461, 0.04503173559823, 0.14836161263557, -0.05769700659668, -0.41729475452149, -0.24743878874212, -0.28690689038738, 0.03096122038335]",36
"[0.24782883456699, -1.86258435638397, -1.66312413394137, -0.0139503522837, -0.85746612581637, -0.03871270870279, 0.19558160900207, 0.16181897085326, -0.03471634251092, 1.07173537296744, 1.052029181124, -0.07029970659467, 0.01735005178212, -0.01416836265844, -0.08210704977092, -0.32805446599317, -0.53641618427808, 0.22786488594068]",56
"[-0.05696378951822, -2.18423915654182, -0.97908463371035, -1.87217643379584, -1.26768134995313, -0.36383737311527, 0.0185590695775, 0.83136331122175, 0.50240379952406, 1.15400556861388, 1.0028280574541, 0.41317942170501, -0.08207700158284, -0.15668594207479, -0.10938496049545, -0.35454369882125, -0.51714022391543, 0.22964587288571]",39
"[-0.54403625000137, -0.96127889234965, -1.58403696231426, -1.62371548993189, -1.46558651430574, -1.14211987574199, 0.33622149479035, 0.21519056130733, -0.17276112572875, 0.55067757646226, 0.66825968881658, -0.07104887497893, -0.13641152062823, -0.16095620022506, 0.0685345782597, -0.32040312958439, -0.48625054202407, 0.21051106919327]",20
"[-0.46041311773082, -0.36061925393438, 0.24310585686236, -0.73770310636583, 0.52167504556333, 0.52813684681953, -0.8246791850802, 0.23633884654294, 0.88680933765377, 1.2550368807638, 1.24122248463645, 0.08105348445603, -0.13172758211495, -0.14863291934913, -0.06033658616732, -0.3294291506134, -0.4892341009018, 0.22800861494729]",48
"[-1.96001216548384, -0.69158258891763, 0.26157295904723, -0.98098673844789, -0.6683167521609, 0.08181941402775, 0.20412534548505, 0.28638637464933, -0.04079228538509, 0.29780762865253, 0.44918691458339, -0.04282736564962, -0.14082725120516, -0.13375896157029, 0.10632917959731, -0.32499963031032, -0.48355360051384, 0.2163671732032]",28
"[-1.37913484596609, -2.79493300214365, -0.64990172251546, -0.1819876532524, 0.02453502569597, 0.02881947888242, -0.49600847163653, -0.39536014086933, 0.0854147089294, 0.85088242473129, 0.66418864282395, 0.00804133234861, 0.07128546661848, 0.1155738247474, 0.00053119519916, -0.26732295372506, -0.24247018702809, 0.37088795126476]",38
"[-1.10561936612966, -2.37214569763643, -1.2700953427761, -1.21835655566925, -1.29457418123855, -0.31788617322155, -0.70301168863751, 0.21475656162773, 0.80009641695946, 1.31832739032718, 1.30443978941567, 0.05191207522681, -0.08588375615397, -0.18140522670162, -0.25334445452628, -0.31228927702145, -0.51399325108042, 0.21820996485694]",36
"[-1.08622721638139, -2.49891588542446, -1.25844378582382, -1.20350019883054, -1.03366729968918, -0.15727927710706, -0.74949610030225, -0.72253969321515, 0.14049130131751, 1.0225511560016, 0.73035343123211, -0.17354167903085, 0.12434915806834, 0.12429377567633, -0.08816784208453, -0.34741517513246, -0.52166201838393, 0.22146878443298]",40
"[0.44663974811407, -0.44350550852901, 0.00473093476407, -1.87770939837124, -0.36603110405585, -1.28196304153111, -0.1157318505403, 0.1904455545586, 0.22430345972796, 1.43365389666303, 1.16977312235293, 0.10707924418113, 0.01161291286524, -0.00324481881463, -0.07892170226672, -0.31747196221263, -0.52170685261542, 0.22742680931354]",44
"[-0.02949336172162, -0.93799821116439, 1.11081413033239, -0.97284416372803, 0.08639287213197, -1.09499019471641, -0.88095630231576, 0.17089289565546, 0.83781710589474, 1.26040509482339, 1.23003016026901, 0.09167322771371, 0.02784698113537, 0.02040663926159, -0.16140140575816, -0.31996342277082, -0.50227748453041, 0.22298285474344]",46
"[-0.21916124597593, -2.45155728466561, -1.02502593542348, -1.69417062597366, -1.2130532270316, -0.346912799711, -1.08996616665657, -0.13100372349187, 0.69026461367822, 1.19495821132963, 1.09096442840057, 0.0607927105893, 0.07334346628992, 0.17335347038, 0.02650291916475, -0.07192111273507, -0.10505358566194, 0.01442974066394]",40
"[-1.01940132185699, -2.55716901148956, -0.91634982549796, -1.65645605797185, -0.9716318436208, -0.19155301088511, -0.77777188975492, 0.32773633804698, 0.66761858561691, 1.31681882746928, 1.25190692497082, 0.27825214077398, -0.17592076338569, -0.15187226523017, -0.26173315243539, -0.3327818864707, -0.52368277974645, 0.22677466281163]",34
"[-1.38160482295392, -0.10425874314658, 0.06586713668306, -1.62055321796685, -0.34864831025487, -0.16327653557616, -0.82814815767892, 0.46473876465656, 1.21779482822167, 0.96141864308606, 1.0230124833689, 0.04585900163445, -0.11289385696195, -0.02634302328957, -0.09448917820293, 0.19603667585433, -0.1686193272667, 0.03132974020127]",26
"[-0.46040291747148, -0.36060517906702, 0.2431103593241, -0.73768700843284, 0.52169364365549, 0.52814206187443, -0.82467450087471, 0.2363420604415, 0.88680947606167, 1.25504128636113, 1.24122075903324, 0.0810572798826, -0.13172804658835, -0.14863870494987, -0.06034471213168, -0.32943095373567, -0.48923283089102, 0.22800950392483]",48
"[0.45342005073103, 0.08295715372423, -0.07055339364461, -0.96320579100335, -0.6446539385433, -0.77381451062442, 0.03052935025134, 0.71602584343299, 0.93987995872878, 0.16084386934975, 0.19103141536163, -0.01266475850975, 0.19725803481757, 0.18695455932657, -0.09167013851195, -0.05301585058756, 0.074475391031, -0.06525653396101]",38
"[-0.29097948005301, 0.31691721502223, 0.20715902411543, -0.53279383211079, -0.26775582528324, -0.09637821889483, -0.92120408013712, -0.61227845759004, 0.25515264371203, 1.04362032877996, 0.81371903598616, -0.08354159315117, -0.1208423461873, -0.08842659357492, -0.16776571306418, -0.22183618394062, -0.3794796665005, 0.04766566239663]",30
"[-1.96001554129336, -0.69157343408181, 0.26158239169473, -0.98097830835234, -0.66831549885461, 0.08181435301518, 0.20412041131629, 0.28638680703411, -0.0407896457591, 0.29780657733765, 0.44918398760643, -0.04282743276104, -0.14082733423382, -0.13375976666866, 0.10632939909868, -0.32500074056132, -0.48355362438808, 0.21636761655127]",28
"[0.60442572873704, -0.12951852477234, -0.01868194338932, -1.46714220975918, -0.30673236928038, -1.11894914625797, -0.95263833488546, 0.20459393390101, 0.84600299051365, 1.1929397231608, 1.22367167250892, 0.07160168392795, -0.01208147702369, -0.10281849837453, -0.14938591378152, -0.2822870177076, -0.35887500882682, 0.13512633824404]",56
"[-0.26234968216078, -0.38200061894724, -1.14519312879337, -0.61323302022182, -0.06259228775785, -0.39054559503888, 0.15851481137426, -0.04299480281801, -0.20478425163992, -0.40057956880349, -0.45198198133437, -0.08120029281856, 0.08809218768393, 0.22517218178195, 0.05457656587899, -0.26354783338665, -0.38780049771611, 0.20129851979307]",18
"[0.59751298688264, -0.71339319933519, 0.05279930528161, -1.90020987446806, -0.54673785563727, -1.23242986950997, -0.51949650896309, 0.05223330908068, 0.35501395850655, 1.43282575817407, 1.21487815100985, 0.1752622726756, 0.07139247436425, 0.09305430435232, -0.11133325460431, -0.31997918055281, -0.49373291095373, 0.22181860991591]",50
"[-1.06040792882556, -0.77767340089908, 0.70377120613818, -1.73589052168758, -1.13443499243041, -0.56884360371138, 0.32660877165901, 0.1966089670701, -0.17551416524354, 0.70688102094847, 0.81311956236562, -0.07604814007795, -0.12742954192025, -0.20709119543785, -0.13248095415454, -0.32944031690716, -0.49594010089691, 0.21755095479249]",40
"[-1.08623255336069, -2.49891824691817, -1.25844821982971, -1.20350199170106, -1.03367286557799, -0.15727299006122, -0.74949621125505, -0.72253972212053, 0.14049432717613, 1.02255593755337, 0.73035961480871, -0.17353623206836, 0.1243487442423, 0.1242938025545, -0.08816950726034, -0.34741605181138, -0.52166284686436, 0.22146873168037]",40
"[-0.23022365905673, -0.37130687386905, -1.56593474265268, -0.4268507827085, -1.21198739605786, -0.01131372607452, 0.06902562143696, 0.27865032081631, 0.06375876324702, 0.03277926206106, 0.18761270632128, -0.04233439230525, -0.13760244817856, -0.1786642863115, 0.29381744702237, 0.0433957599938, -0.07732574828625, -0.05225584384227]",24
"[0.52954061353446, -0.25505896625972, -0.00197555646344, -1.70263851510652, -0.26782531704289, -1.23873632740572, -0.19918380165732, 0.16234316024611, 0.25623186192558, 1.40140237839352, 1.16375402804584, 0.1351754227934, 0.01195519045771, -0.0012151631022, -0.10905817351419, -0.30688647407235, -0.51008035838469, 0.22809996774768]",50
"[-1.16653578177251, -2.37110089073221, -1.21686254613537, -1.22669633238765, -1.34581790369928, -0.4323609346203, -0.90335169175045, 0.0122059534278, 0.57228065448153, 1.31147510771152, 1.19685682392698, 0.17608804164639, -0.06066858851474, -0.27905385459829, -0.24647631886339, -0.3401047246837, -0.42182374398123, 0.1460085171038]",40
"[0.49299175508197, -0.37885688380441, -0.02639687455459, -1.75197711044968, -0.27844081671616, -1.26113951337909, -0.93953487369738, -0.01351315385494, 0.65423955260315, 1.32080006135144, 1.24156883420583, 0.10280266017004, -0.08352142288117, -0.28680579208814, -0.20469783214408, -0.36445577809465, -0.36485223654398, 0.09729853612197]",38
"[-0.15698936890112, 0.22290723785578, -0.32418007904392, -1.01833531308786, 0.6175235062728, -0.38926618677575, -1.06578619082655, 0.26005146915146, 1.03184066570355, 1.02999689548377, 1.07466115183963, 0.09452385119233, 0.03543968855411, 0.00949823788007, -0.12131884516664, -0.31328829435715, -0.51500691999776, 0.22777856847296]",38
"[-1.6958298194732, -2.1788032045833, -0.74954956100282, -1.40567954277634, -1.16573129405089, -0.29071981754213, -0.73534953991423, 0.20693882763702, 0.92148366500612, 1.15221193908887, 1.2046843751931, -0.10855685246455, 0.14450744976715, 0.10240575817755, -0.11805027718049, -0.36049045183416, -0.51913528514182, 0.21361455606182]",30
"[0.43649218959031, -0.36934619594279, -0.36080543409868, -1.73413256813303, -1.30277202633279, -0.49153268771923, -0.12754725039945, 0.49823297140791, 0.44476215893201, 1.30241353527808, 1.08724377438317, 0.21064490931102, 0.13176764248945, 0.01117627438282, -0.19231660924053, -0.38454538256889, -0.43317328952691, 0.12421350719515]",40
"[-0.05696769067134, -2.18423630803369, -0.97908208493926, -1.87217502127857, -1.26767922443832, -0.36383641723877, 0.01855714961793, 0.8313627490446, 0.50240421774649, 1.15400390839358, 1.00282523437891, 0.41318026028605, -0.08207738602291, -0.15668628007353, -0.10938439686632, -0.35454320095571, -0.51713915320902, 0.22964515892799]",40
"[-0.5839024027353, -1.97839975122943, -1.7798187794615, -0.68749049716385, -1.46468350957112, -0.24684297012005, -0.1116153381629, 0.79949258832335, 1.005951029907, 0.44512805464747, 0.61224705787587, 0.0406818433879, -0.00180338340652, 0.08069097805981, 0.09517592803218, -0.31327532854375, -0.42907502959138, 0.25130585792076]",32
"[-0.9905699165801, -2.34745807378246, -1.36213941942025, -1.19306646177509, -1.3065779703747, -0.25019820229626, -0.84843237149054, 0.25985436523343, 0.86665478458318, 1.22117245454947, 1.27260450357964, 0.03421094108251, -0.10083186109324, -0.19377927874328, -0.19900445816423, -0.33508552922574, -0.49954276625199, 0.19682495471856]",32
"[0.53678545882544, -0.32949710498628, -0.02132709617053, -1.69564975673829, -0.26410737341711, -1.24115472923652, -0.91660263971968, 0.22824129713512, 0.87586271852401, 1.20125203216349, 1.22210403373852, 0.07736176590021, -0.11952377081483, -0.05227063484582, 0.07916181362276, -0.31307035632357, -0.47143886617047, 0.23140208799445]",44
"[0.4285737397015, -0.48615910685084, -0.102152887594, -1.67047215482795, -0.28532203434758, -1.22776615180788, -0.85946612983587, 0.07426271709311, 0.71157641091472, 1.32298612901691, 1.26998074463992, 0.08524194646913, 0.44868716344315, -0.26613807585294, -0.57663970451931, -0.4903618275576, -0.13495550443414, -0.10693669196656]",44
"[-0.283611845074, 0.03343856929, -0.16122646564527, -0.39232928138427, -1.35680269616624, -0.30059579144736, 0.15917671872431, 0.51167567729247, 0.37739275864931, 0.04615161186499, 0.05732710529732, 0.00089265829321, -0.00636532694033, 0.08925969150145, 0.17761678705518, -0.16556451546631, -0.41258318948899, 0.18303375599803]",20
"[0.52954530845003, -0.25506376357747, -0.00197662637901, -1.70264685730223, -0.26782146342154, -1.23874276652614, -0.19918725229948, 0.16234045557438, 0.25624042890138, 1.40139832532307, 1.16377662601649, 0.13516440398042, 0.0119562987409, -0.00121435310475, -0.10905981995027, -0.3068875286173, -0.51008775346112, 0.22810193232201]",50
"[-0.23036898636871, -1.21799224527186, -0.90706806504682, -1.75947426710938, -1.77978526553511, -0.42667378391817, 0.26589088571985, 0.45523881352644, 0.19510719400246, 0.10135524024697, 0.08956204985058, 0.01745012544207, -0.01586975976735, 0.02178861372545, 0.04629341606163, -0.36060008169947, -0.4546420431958, 0.24050340177667]",20
"[-1.0047616603217, -2.53538626949162, -1.11460332234052, -1.5083078420195, -1.00617847644018, -0.15127230602424, -0.97392911309491, 0.06122706838297, 0.73876265022596, 1.25742648642039, 1.19782221387852, 0.1189445784017, 0.08078595756288, 0.09284412050857, -0.12743161436012, -0.32418480167181, -0.49241238486024, 0.21956137202499]",40
"[-0.05697165299091, -2.18423751006307, -0.97908029106744, -1.87217589303003, -1.26767890307344, -0.36383884065927, 0.01855541224052, 0.83136198672033, 0.50240558404773, 1.15400354931318, 1.00282509777508, 0.41318132207174, -0.08207733870671, -0.15668598757931, -0.10938491491737, -0.35454320431296, -0.51713973892239, 0.22964512721576]",40
"[-1.55017231185258, -2.40032152731204, -0.42311694743623, -0.22527922227838, -0.21529331737913, -0.0060698180792, -1.02954647020305, -0.77761147217837, 0.12992993261388, 0.94997930769139, 0.62266820804181, -0.15259359770281, -0.0919031841052, -0.08381567517156, -0.19814445673974, -0.26938627995252, -0.46258917062671, 0.15444437951033]",40
"[0.54581297102583, -0.30025992853801, -0.02184675865883, -1.66689110098996, -0.26455177393838, -1.22741599866914, -0.78694694443006, 0.13205627372584, 0.73603201420943, 1.32834299262584, 1.28445666886544, 0.08091511527428, -0.04142080151621, -0.21883514303899, -0.19063154019518, -0.39443449099741, -0.38276233787208, 0.09166783609336]",50
"[-0.2302311784578, -0.37131396514697, -1.5659361320854, -0.4268621404008, -1.21199107561465, -0.01131351261642, 0.06896760219983, 0.27865713344846, 0.06381367509588, 0.03280710599404, 0.1876371147364, -0.04232489542658, -0.13760594239925, -0.17866652537514, 0.29381654106122, 0.04339161637226, -0.077332766704, -0.05224397381603]",24
"[-1.21294722402099, -2.4060292375388, -1.19030904348603, -1.13861864295398, -1.187709393968, -0.36716406739507, -1.17038599029915, -0.16096955627507, 0.45520394205393, 1.22821611053522, 1.08500196022756, 0.22199679810463, 0.14098879813176, -0.16376854761502, -0.25352667354989, -0.42155264203727, -0.28338958362631, -0.00456644941232]",34
"[-1.09708303574987, -2.46164428730468, -1.16535038718862, -1.41607472029953, -1.08878375290228, -0.16643134539499, -1.20723631690832, -0.28693811418624, 0.52011311674406, 1.15434135438098, 1.02640087992043, 0.09222943571493, 0.04288409871548, -0.04485586698962, -0.17553716035481, -0.21743851634345, -0.26926890267625, 0.05158868121385]",56
"[-0.42576169542951, -0.09667138969493, 0.01980345923542, -0.84218370164253, -0.41322668920378, -0.33917844418145, -0.37131386863169, -0.19435336650681, -0.30057885941643, -0.27869285921525, -0.41198813003664, 0.01107505264364, -0.06401246738053, 0.13221081993573, 0.26334947455196, -0.27896020180764, -0.44715011534366, 0.23643554866703]",20
"[0.43650455218363, -0.36931318653546, -0.36079239047005, -1.7341212699277, -1.30277294881052, -0.49151355215607, -0.1275324246361, 0.49822922474267, 0.44474288699971, 1.30240701707519, 1.08723390888904, 0.21064396731178, 0.13176446542699, 0.01118022761036, -0.19230760858432, -0.38454533949098, -0.43317285348968, 0.12421185151016]",40
"[-1.06041651779128, -0.77767133183081, 0.70377579668213, -1.73589883367641, -1.13444360131544, -0.56884924788398, 0.3266102138363, 0.19660861396018, -0.1755124811006, 0.70688307937945, 0.81312438492537, -0.0760482870503, -0.12743039257377, -0.20709502611658, -0.13247655878272, -0.32943666002435, -0.49593882476492, 0.21754587539275]",40
"[-0.2302473044676, -0.37135015167929, -1.5659225945017, -0.42687784223007, -1.21197673298582, -0.01131917435805, 0.06901767011963, 0.27864841305894, 0.06376919625931, 0.03280232978138, 0.18763454090665, -0.04234231480528, -0.13760420531373, -0.17867229569337, 0.29381057154286, 0.04338639695859, -0.07733321365172, -0.05224286208032]",24
"[0.52952591923809, -0.25507406857487, -0.00197928120187, -1.70263841780703, -0.26782270387459, -1.23873273013227, -0.19915512638778, 0.16233387949605, 0.25619987682906, 1.40141266857422, 1.16374833051744, 0.13518336128976, 0.01195566493943, -0.00121572299854, -0.10905971346759, -0.30688604284172, -0.51008271552438, 0.22810067671811]",50
"[-0.27600648175383, -2.6816740931404, -1.2018754378101, -1.16088527132205, -1.1490767324511, -0.27164725003247, -1.14716668552752, 0.03776984552019, 0.80612294536574, 1.15244365617849, 1.12200106707099, 0.11038840060969, -0.0628731666133, -0.04845511233917, -0.19283328723209, -0.19262411916609, -0.28226136365463, 0.12294151772048]",60
"[-1.20952393832407, -2.34107285789385, -1.24992379137619, -0.90720722795459, -1.35122367770875, -0.51098239136288, -0.13016604841037, 0.16337594180276, 0.19589361974561, 1.48567630674509, 1.18413644273858, 0.15436898232328, -0.10443913635732, -0.02084423742482, -0.20474489596386, -0.35028310796894, -0.49881118968065, 0.21118389836722]",16
"[-0.02948954421204, -0.93798988273198, 1.11081957645777, -0.97284209610315, 0.08639006279088, -1.09499507557353, -0.88095475121957, 0.17089013730187, 0.83781495359287, 1.26040976884163, 1.23003394349283, 0.09167534920552, 0.02785134676509, 0.02041016720122, -0.16139927203271, -0.31996400915377, -0.50227688077502, 0.22298235783987]",46
"[-0.09422304712663, -1.46243747962778, -0.84783132058051, -0.84530675960386, -2.03939762598102, -0.77710584639391, -0.73424922050375, 0.44574973999047, 1.14070518431804, 1.04814732706769, 1.10918407970392, 0.00239238738984, -0.11084544949484, -0.13245212646929, 0.04946513033202, -0.34896009912639, -0.50244798748939, 0.22828815337779]",26
"[-1.20952691522021, -2.34107117053608, -1.24992332459626, -0.9071996190254, -1.35122962498592, -0.51097815752229, -0.13015762309922, 0.16337531406368, 0.19588618084948, 1.48567939317594, 1.1841352454991, 0.1543729055691, -0.10443812019681, -0.02084227945507, -0.20474460639618, -0.35028385558791, -0.49881092727651, 0.2111835003932]",16
"[-1.38159503345443, -0.10421687084215, 0.06586621082372, -1.62058388283235, -0.34864530431729, -0.16324189824472, -0.82814672597296, 0.46473671838663, 1.21780421270751, 0.96141847310252, 1.02301270821421, 0.04586526765355, -0.1128955881804, -0.02634338154698, -0.09448885350306, 0.19604282585231, -0.16861717008715, 0.03132060394989]",26
"[-0.69289192678603, -2.16784379176202, -1.76904057232089, -0.65372603331972, -1.33444691391841, -0.41034633567504, -0.52160872567003, 0.75654656007423, 1.15155720099349, 0.70300220070232, 0.95466234518539, 0.10955756932774, 0.09604598805069, 0.02306129670113, -0.29753792899226, -0.2101624534243, -0.2750236465787, 0.09342411816175]",26
"[0.24783703439913, -1.86258295462207, -1.66312939998112, -0.01394259646811, -0.85746962967533, -0.03871078012636, 0.19558584133177, 0.16181831174783, -0.03472015281255, 1.07173662626323, 1.05202862110146, -0.07030165661929, 0.01734941263793, -0.01417030869966, -0.08210792989685, -0.32805487420412, -0.53641649477726, 0.227865091416]",56
"[-1.0047616603217, -2.53538626949162, -1.11460332234052, -1.5083078420195, -1.00617847644018, -0.15127230602424, -0.97392911309491, 0.06122706838297, 0.73876265022596, 1.25742648642039, 1.19782221387852, 0.1189445784017, 0.08078595756288, 0.09284412050857, -0.12743161436012, -0.32418480167181, -0.49241238486024, 0.21956137202499]",40
"[-1.10561103424532, -2.37214871940946, -1.27010601991854, -1.2183513984138, -1.29457512148782, -0.31788350220332, -0.70301133837257, 0.2147564971002, 0.80009675717105, 1.31832865094584, 1.30444047510373, 0.05191248502005, -0.08588310097022, -0.18140422046336, -0.25334439736034, -0.31229023287486, -0.5139930780408, 0.21820960374669]",36
"[-1.0970804262778, -2.46164602592727, -1.16535802379199, -1.41607181470854, -1.08878548018748, -0.16642488957393, -1.20723593451136, -0.28693511421731, 0.52011588534886, 1.15434166590963, 1.02640048118372, 0.09222910535945, 0.04288953261495, -0.04485598654562, -0.1755412736969, -0.21743960704991, -0.26926719875756, 0.05158647917774]",56
"[-1.96001837868715, -0.69154545684256, 0.26158629942197, -0.98096912045777, -0.66831821819838, 0.08182875903752, 0.20412931054665, 0.28638635483961, -0.04080030008377, 0.29779813987487, 0.44917275906793, -0.04283029671201, -0.14082596577711, -0.13375810459637, 0.10633066874058, -0.32500006324069, -0.48355478553201, 0.21636774041819]",28
"[-1.06042404536429, -0.77767680508487, 0.70378888028946, -1.73589864487611, -1.13444518401805, -0.56885145399151, 0.32661716864356, 0.19660901595371, -0.17552024741661, 0.70688362851629, 0.81312530516398, -0.07604737099786, -0.12743329763743, -0.20709506821757, -0.13247893070281, -0.32943777617952, -0.49593705630462, 0.21754518972751]",40
"[-0.17809176912067, 0.19173415193783, -0.75650799810492, -0.2304946398698, -0.53766862681061, 0.18018904648441, 0.19655824481527, 0.24328213044831, -0.04830325037787, 0.28884034358348, 0.43116236404632, -0.0583831041178, -0.30445208488547, -0.36704039729149, 0.3554750413358, 0.02601227941927, -0.09911811228061, -0.07358248017089]",30
"[-1.69583151744476, -2.1788029146277, -0.74954226355653, -1.40568097441158, -1.16572263409951, -0.29072728096626, -0.73534854547875, 0.20693670373472, 0.92148313173385, 1.15220896917273, 1.20468059211799, -0.10855764843491, 0.14450859252333, 0.10240837452516, -0.11804950759781, -0.36049121767251, -0.51913397203568, 0.21361363895701]",30
"[0.42858322016091, -0.48614574534184, -0.10214733881057, -1.67047018649955, -0.28531818296203, -1.22776510351755, -0.8594667118666, 0.07426167516372, 0.7115774877377, 1.32298562691453, 1.26998022779825, 0.08524321464156, 0.44868712449659, -0.26613953520098, -0.57663762885799, -0.4903674486462, -0.13495091207727, -0.10694271838333]",44
"[0.52955118794859, -0.25504424080404, -0.00196432337271, -1.70265018747084, -0.26782211058335, -1.23874477955613, -0.19917077014645, 0.16233641398936, 0.2562208290954, 1.40140849624715, 1.16376810211167, 0.1351726237695, 0.0119561424256, -0.00121213053381, -0.10905853769323, -0.30688865250991, -0.51008626304772, 0.22810202198166]",50
"[0.33015299993738, -0.53668401029776, -0.06264026350839, -1.86340439810667, -0.37725738751402, -1.27143607435074, -1.29237893390464, -0.21672558974294, 0.58702805933343, 1.2276853090351, 1.12123956258897, 0.14278845154162, -0.01226435182327, -0.14390659832857, -0.19580035748737, -0.32774187482307, -0.512541223687, 0.21009922251975]",36
"[0.45126411782217, -0.3437937169705, -0.00622198784681, -1.82366659979908, -0.31546825068212, -1.27205006134569, -0.18045216968656, 0.16410088183013, 0.24566945101167, 1.41573340805297, 1.17123545559828, 0.12987417926172, 0.04426199006325, 0.04199574957412, -0.08657181558509, -0.32374883385807, -0.51838780875687, 0.22607003186828]",44
"[-1.98012320817384, -1.19744092549981, 0.04458678861095, -1.57669156773994, -0.81557276131724, -0.15509250985064, 0.34893045082047, 0.20488936075768, -0.19814231387483, 0.61176329128368, 0.73205145152619, -0.07334340485893, -0.1342064911013, -0.20420060082245, -0.10276924334899, -0.32708211154981, -0.49091460339802, 0.21629798943869]",38
"[-0.21915783190984, -2.45156488104267, -1.02503166164945, -1.6941778521438, -1.21305644411467, -0.34691119786904, -1.08997101035117, -0.13100741286091, 0.6902658336678, 1.19496087034687, 1.09096734854222, 0.06079246927626, 0.07334644505996, 0.17335655655238, 0.02650338523115, -0.0719187770937, -0.10505080284508, 0.01442919431935]",40
"[-0.35455848774497, -2.42078373968022, -1.39697078570818, -1.56881640319817, -1.1301017557292, -0.04469926025322, -0.45502839335991, 0.6425976363005, 0.73053982103472, 1.15562156140647, 1.16726273189842, 0.25393583401719, -0.01879019149894, 0.08008530316462, -0.20578556348063, -0.22555375722876, -0.32694627853638, 0.22538353053071]",36
"[-1.37913518331945, -2.79494559116736, -0.64990918534125, -0.18199025157718, 0.0245336576807, 0.02881962174586, -0.49601141159395, -0.3953568430385, 0.08541642281004, 0.85088369742847, 0.66419244409524, 0.00804845599024, 0.07128591075708, 0.11557345784898, 0.00053267865975, -0.26732548266492, -0.24247545892029, 0.37088543996269]",38
"[-0.86619066240038, -2.54981234276996, -1.29859526610435, -1.40106659781941, -1.02062153044766, -0.08622526638386, -0.79660156714469, 0.43287980546413, 1.03539840641452, 1.04599370839104, 1.15025687591773, 0.0450266695552, 0.1483668780843, -0.0576959402507, -0.41729860134133, -0.24743599500135, -0.28690048327252, 0.03095841504249]",36
"[-2.04261067919395, -0.80522727460451, -0.19396523124535, -1.44464081080746, -0.19854429239937, -0.10329778158436, 0.1481770198476, 0.35785953324904, 0.06470405834994, 0.01975784162816, 0.1522208369726, -0.02932209890832, 0.10199913250036, 0.14303692008253, -0.04622056853351, -0.3412606394654, -0.5176441041029, 0.22287542839319]",24
"[-1.5013552668002, -2.58765469291857, -0.9230589365226, -1.03932066451983, -0.86254180081152, -0.17714512026014, -0.84894303505451, 0.30314499378827, 0.8642820872711, 1.18453302458652, 1.28415837664325, 0.01262816129351, -0.13388416178975, -0.05460801248696, -0.03520610288845, -0.31014101812303, -0.47449377880159, 0.23941145228227]",36
"[-1.09707950330793, -2.4616445248903, -1.16535337988068, -1.4160710216922, -1.08878312723652, -0.16642715507249, -1.20724035806399, -0.28694424491751, 0.52011168815223, 1.15433858450644, 1.02639992116995, 0.0922283088149, 0.04288960613487, -0.04485663376526, -0.17553882999036, -0.21743933110856, -0.26926518033044, 0.0515841938253]",56
"[-1.23669178428343, -2.3183130801119, -0.2449621882609, -1.83482851978836, -1.11571870645732, -0.57214840658773, -0.69894815879881, 0.2276052900791, 0.75142936170303, 1.32359839540291, 1.3003690764112, 0.0843406035526, 0.0983708888563, 0.10187501609732, -0.11916421370623, -0.33183776865476, -0.49928330935418, 0.21876879418209]",44
